"ID_Clone","FRY","HI","N_Roots","Plant.Height","Root.Di","Root.Le","ShY","Stem.D","DMC","Nstem.Plant","StC","StY","pesos"
"BGM0973.250437252",87.4206469140731,237.603905168902,59.4858346022239,5.79049625655092,140.32709303601,116.761740040215,120.776537498717,10.724787852394,NA,10.3392304909404,NA,NA,789.230271860026
"BGM0975.250437253",90.1711942436041,250.459754078108,63.9824914087275,5.94396442528672,142.973519052078,113.955419080329,124.092839749595,10.0786690166689,424.180358271136,10.3587355837092,236.298501716,13.5694871478716,1486.06493377311
"BGM0978.250437262",97.3675819528214,244.622460245473,66.4785875784825,5.93954721242773,142.765069152273,114.849406722858,144.845711777858,10.547087527731,432.389195720587,10.8191876762588,241.936409471221,14.2556003800668,1526.81584541806
"BGM0980.250437263",82.9718883312896,233.301956984708,58.4734731493036,5.89007850871205,139.836624858329,111.683154767485,112.369896641288,10.4024886840842,421.50438255611,10.3438300164969,234.645671689357,13.458204413466,1434.88165060063
"BGM0981.250437256",81.2582533893622,232.403565540008,57.8431962604293,5.90826141581914,139.789452169613,112.63141875466,108.75860162695,10.4031786087525,410.601857865873,10.1954120119095,227.448816196047,13.0513498765827,1410.29336371601
"BGM0982.250437264",78.8884370643186,235.064142342872,57.1311917520045,5.92482720671423,140.983456806531,113.02273199824,101.347182856897,10.2791586772084,412.730991810034,10.1863705869483,228.811890141641,12.894040123115,1407.26442136652
"BGM0984.250437265",99.1210917757997,248.654172883471,63.8066947863008,5.95134752346694,144.084153292945,114.88908038499,145.905461038077,10.5494136815007,442.873227731463,10.5834671615017,248.820361188922,15.1606762751713,1550.39914772361
"BGM0985.250437258",102.032201912188,241.567369638299,65.995528454156,5.93559285892557,146.201754704902,117.92379623999,156.212251116967,10.6877915029565,437.052993277778,10.6576684792522,245.06481965679,15.4201101034009,1554.75187794561
"BGM0986.250437266",82.340008073553,231.701313612356,58.050166604016,NA,139.000494316417,112.792160392873,111.989318735923,10.3763885098979,415.703058060157,NA,230.727538202426,13.3119481896824,1405.9923946973
"BGM0989.250437306",93.0701170761616,233.145485097151,63.1877388963747,5.75046409539084,141.563597267496,115.773859249134,144.095616658904,11.0407766841411,436.129918408387,10.5444825002256,244.192328102143,14.3765685864341,1512.87095262194
"BGM0996.250437309",78.3940168601019,225.006482639527,57.5660414352137,5.84049566873115,139.116261737725,111.838548632506,110.369242867075,10.4025855149605,415.056713751337,10.2297140340469,230.187923177588,13.024464992352,1407.03249131116
"BGM0998.250437302",95.5662322693872,242.627830269309,63.3223972065533,6.06722001240243,142.876015133662,114.847495604776,139.128188684105,10.5080430137348,NA,NA,NA,NA,814.94342219393
"BGM1023.250437312",92.4232704006419,232.907895572799,59.732084819965,6.12308168916538,144.957032168125,111.037604087439,136.791972677374,10.2585997283634,449.019360810071,10.7703522249713,252.938330008375,15.1230295479486,1522.08261373524
"BGM1024.250437305",103.063725501411,237.584372402636,63.1577814425434,6.13441199416085,144.058665111104,113.66154619244,147.089524360665,10.4120637592229,448.978265501839,10.8248414652193,252.765420108991,19.0731153313601,1556.80373317159
"BGM1029.250437323",95.3780162280067,236.087302587377,65.492612959089,6.06390540936909,146.002244226552,115.838950078131,140.846215735141,10.6230808845912,432.441943882133,10.9079315890714,241.973360139271,14.745334042936,1516.40089776167
"BGM1031.250437316",94.783368814271,241.723633534944,65.9668006424838,6.09770145754569,142.42989125817,116.914396524315,149.623082162354,10.4638163797568,NA,NA,NA,NA,828.00269077384
"BGM1034.250437324",94.1703784874224,235.798871016948,64.0301295751565,6.01703298915122,142.163886028309,112.72073289431,141.281360841239,10.3955280241513,438.077945883209,10.606709015828,245.56918707413,14.1036055301321,1514.93536735999
"BGM1041.250437318",95.765709588941,238.919197032198,64.2388073683613,5.94629507663005,142.190306177184,116.64309420501,139.942652040948,10.4360420418189,442.056762781048,10.8560565119537,248.202702097542,14.6586184444375,1529.85624336607
"BGM1042.250437326",93.9632018001338,236.68016651262,64.2755106151712,5.89477302888862,141.484855776053,114.471976817892,139.704200891878,10.4439340328496,440.794420705592,10.8636758897818,247.404399417525,14.4455207402806,1520.42663622867
"BGM1043.250437319",82.6011516905206,220.287870208418,55.5187600781981,5.96937645589268,138.903399605906,111.446034137693,129.383181490908,10.6098601170753,445.376964870589,10.0546482663314,250.328973232652,13.2494864818049,1473.72970663599
"BGM1044.250437327",108.083447374054,250.28059244381,68.9251033478844,5.90409649541312,147.716848094762,120.240221618355,163.759452378429,10.6266773915737,435.407037074153,10.8933642552617,243.877689044657,15.7186190601669,1581.43314857852
"BGM1064.250437871",97.1558068366176,237.156236055936,65.1733683310558,6.07966133725683,145.518992845904,115.361822198135,143.087894365467,10.6158242876653,NA,NA,NA,NA,820.149606258038
"BGM1067.250437339",101.227276670761,248.484357349122,67.2512062949098,6.00779072535143,145.45309387885,116.86894406572,149.210914781306,10.8457187506894,437.932117409927,10.4952825461871,245.352481134575,14.4336435391899,1553.56282714659
"BGM1078.250437341",99.4429939522339,243.61816469905,64.2656452942118,6.28837434966877,145.366103119043,118.549689015034,165.502774814158,10.9592075349956,434.532504270899,10.64604887615,243.327828450755,15.2756650737678,1557.77499944997
"BGM1124.250437879",106.07800946171,256.308113764799,68.3886661771475,5.9604265466847,148.653625595433,116.713975624608,138.071949761857,10.5833576777521,444.605491041859,10.7725746296604,249.852932560961,15.484051280525,1571.473174123
"BGM1147.250437872",80.5373126072429,236.528255903376,52.9791086823823,5.83822940459984,140.255820581101,113.389007451231,106.823633700979,10.3662873202502,415.906985964963,10.2834464703808,230.965977008243,13.7601024422814,1417.63416753703
"BGM1225.250437336",104.70036573514,250.749269162457,68.1498639622626,5.91278193212685,148.183480903357,115.753507795787,164.665906045965,10.7945656747147,430.665798381965,10.9995221740241,240.78595439247,16.0107894331062,1567.37180559338
"BGM1253.250494285",99.6579242874314,243.119914638207,65.4380517144044,5.98584585049573,147.757133896024,115.410198547438,151.950131989448,10.5254350486112,441.298796585938,11.0655298640565,247.906780751606,15.4279512186121,1555.54369439227
"BGM1272.250437345",101.034704187732,250.25332606273,62.2636850933459,5.95206304982681,145.363919161788,114.432205903788,138.923911891761,10.3395577073315,NA,NA,NA,NA,828.563373058304
"BGM1290.250437347",97.7986084608958,243.092754860448,61.0036558998741,5.9371525948675,143.093309055068,113.376927155605,135.335606136455,10.3965120033752,NA,NA,NA,NA,810.034526166589
"BGM1310.250494286",97.7086093988041,236.447763259147,67.8263777872587,5.96440388966848,142.378592448082,116.615833882213,150.577287673484,10.6268024992408,445.7799052194,10.606267391127,250.6490901212,14.8696318933217,1550.05056546295
"BGM1326.250494256",93.6528694540256,241.926851978778,62.0223870957391,5.72802625466522,143.851404986502,116.46784686708,142.188230792562,10.5003345462672,NA,NA,NA,NA,816.337951975619
"BGM1336.250494249",98.1816911103071,241.489140282439,61.8605104738065,5.83286084903513,146.120455096583,114.442380634553,142.713519227336,10.6004863812552,433.581862517914,10.8553822376049,242.720190189706,15.188332409481,1523.58681141002
"BGM1348.250437351",97.8418448719688,243.865910234588,65.4895383672106,5.83691945540007,147.016688482177,119.092496096192,137.90119907499,10.671165988133,NA,NA,NA,NA,827.71576257066
"BGM1427.250437881",95.0636838145514,230.667127057216,60.1379427169687,5.8308957390339,142.973875031132,115.011107797175,150.515970412002,10.5584399737528,NA,NA,NA,NA,810.759042541831
"BGM1496.250437376",109.664974322166,258.909490334227,64.8757592951976,5.97479115664825,146.716810794033,116.626346683351,139.610958051586,10.4865315010169,441.873784574908,10.53376201374,248.112372832495,17.0145859007588,1570.40016746013
"BGM1512.250437874",100.122247377157,245.451460946582,64.4691795060971,5.80202801373374,144.667468012339,117.633328485176,148.103195097651,10.4995045793615,NA,NA,NA,NA,836.748412018098
"BGM1524.250437378",98.551692873707,241.34142164816,64.5586294559902,6.15042820860016,143.668396798816,118.347331098889,151.176593079562,10.6204757953011,NA,NA,NA,NA,834.414968959025
"BGM1541.250437387",99.2481058731221,246.016196751245,61.4691531107747,6.0588783690753,144.670866045159,115.078434044425,141.678931652525,10.4673598204775,NA,NA,NA,NA,824.687925666804
"BGM1544.250494260",94.0829294494465,233.003133728485,60.8984449970265,5.85428524689788,143.379409769122,113.687771658072,142.695228630882,10.5888729627034,NA,NA,NA,NA,804.190076442636
"BGM1546.250437875",96.1122163152214,248.482491077727,62.7266783665838,5.85865290618682,145.311539487784,114.62356743408,132.639186560419,10.400090107464,NA,NA,NA,NA,816.154422255466
"BGM1571.250494261",100.51617396584,240.82985862101,63.2151947803148,5.8636608940245,144.343010801144,116.563086440513,151.325134257511,10.6347193581308,NA,NA,NA,NA,833.290839118489
"BGM1573.250581739",94.834036204852,237.980729525404,62.336501887615,5.90250361422283,143.392839294116,116.622483445982,147.174650971592,10.699332255628,NA,NA,NA,NA,818.943077199412
"BGM1574.250437381",107.176290663704,259.29396531843,67.3845569403901,6.0306949108597,146.390247709426,117.800021151628,154.381805127814,10.5760984394284,NA,NA,NA,NA,869.033680261679
"BGM1580.250494269",97.2257137198482,240.044644056987,61.3188352821978,5.81005633575795,144.651337206781,114.762227002523,140.089830170773,10.5601703358296,NA,NA,NA,NA,814.462814110698
"BGM1582.250437877",99.3799141426665,256.944350611171,62.8656498272894,5.90058512371349,146.584698228215,114.715312572509,134.152660220351,10.3366166127636,NA,NA,NA,NA,830.879787338679
"BGM1728.250494282",104.387040387017,246.99575318036,67.2013605184227,6.03791605167247,143.114161208672,117.177084402727,147.893209209418,10.5249479374383,438.329869342392,10.4701339442118,245.760818174343,15.4394574775089,1553.33175183418
"BGM2084.250437461",119.59452599458,266.04677981849,68.0212030143967,5.96302858970788,149.235268629638,119.330554017534,153.864203831784,10.8294618125085,442.950283956679,10.6548558374292,249.139812776798,18.1189102005592,1613.7488884801
"BGM2234.250581734",114.092285476018,252.319725540437,66.1935233738714,6.14418532267014,147.071808357248,119.124146507007,160.272868540519,10.8071346673205,438.808686430947,10.8615542807642,246.077042417747,16.9522298082385,1588.72519072279
"BRA1394.250327495",98.6841685868612,240.582851062102,70.235126457122,6.29703066476739,140.642525244656,120.790314981898,158.871944632522,10.6149496079354,NA,NA,NA,NA,846.718911237864
"BRA146.250327457",92.2645788865447,240.001850697741,63.4814667063092,5.98987218483138,143.796649672317,113.660854962077,131.167192684489,10.4636906076412,429.014643097706,10.51391909448,239.78270700093,14.0105803796451,1494.14800597471
"BRA240.250327461",100.238330932307,247.996322383583,63.9259843836383,6.03874677520639,145.683058179176,118.668172801764,151.627479457159,10.9529829964004,435.041496698891,10.6222749149859,243.618620538079,14.8807943703763,1549.29426443157
"BRA335.250327464",79.0444019375668,230.171516602221,56.8345786878158,5.94742585064805,140.168929421549,112.301841648723,107.198272983706,10.3914931537869,NA,NA,NA,NA,742.058460286017
"BRA492.250327471",90.3858634012947,244.137920909985,63.0055018782628,5.9710458776442,141.970261864798,113.195741274937,121.43388171609,10.3752024417584,426.126919673668,10.3325227323696,237.618829034764,13.8518818436365,1478.40557264921
"BRA707.250327476",103.304184926329,250.161715183255,65.7952129664119,5.97792234332461,146.678667286291,119.063355224334,147.823850983921,10.5156454384016,439.290506261837,10.6673563982227,246.479470893878,15.8576685274347,1561.61555643364
"BRA803.250327477",100.422714776739,242.457398617435,71.4423401248532,6.25261601933607,141.252562997345,121.249709123027,156.129411410468,10.6033581195412,432.982214538244,10.6760544645387,242.180509302226,14.6521770295137,1550.30106652327
"BRA835.250327479",96.6909248151383,236.251060640209,65.9491025116924,6.08896239145416,146.221021460067,115.637688631034,144.562821958791,10.6055778793759,435.319372904871,10.9579330819203,243.881213589656,14.8019408892961,1526.96762075351
"BRA847.250327482",114.184048994957,266.982331659713,64.863501471152,5.90649536928824,148.296459736944,119.70285275486,138.053658175544,10.5682638118449,431.01151877138,10.6424759445461,240.917980529921,16.507783854961,1567.63737107511
"Branquinha405.250437489",98.6162315057041,243.878287222973,65.6245636056547,5.9340733113224,145.423310333697,118.246948542776,144.761585841278,10.7573608362802,434.514242941456,10.6809348134285,243.269413058716,15.4540896417614,1537.16104165505
"BrasileiraUruas106.250437497",98.1540061088645,249.551611316773,64.1579621910529,5.9474323120989,145.422189083264,114.43417683169,130.212969547505,10.3912734159565,441.02426444686,10.5097934923361,247.505006761313,15.6520897668623,1532.96277527458
"BRSCaipira.250437490",102.693035890839,241.176471802637,66.9802676205725,6.16714823491522,144.197594699979,120.574887891265,151.016687882298,10.7898123208251,442.200323995715,10.7555606477816,248.682572771437,14.9481296451002,1560.18249340337
"BRSTapioqueira.250437498",107.520870386893,249.642443307429,68.3205166247254,6.11269234444164,145.920440445983,120.715711685464,161.583975945831,10.8154220542999,444.350663632086,10.9662897463287,249.948412974668,16.0699202701372,1591.96735941829
"Cacau.250437491",94.3382386687125,251.157155068491,68.4484152157751,5.86692919190716,141.222225315411,114.333135506054,130.343297446282,10.1967709344275,420.610704111176,10.8062642726082,233.991437595247,14.0548620744225,1495.36943540051
"Cigana.250380422",103.418191767915,248.342883095348,69.5888648586655,6.09300561946943,145.109627757091,119.26409348584,150.76282590629,10.7020272673706,452.709586521581,10.6555142775196,255.309555165072,15.1244872511519,1587.08066297331
"CNPMF1079.250371004",100.285966582818,250.787182343855,68.8091573144674,5.91876784154207,144.923528141936,116.377234082491,145.66698018932,10.5215249589897,439.350445104248,10.7813420902651,246.415320987351,14.9391140610859,1554.77656369837
"CNPMF1081.250371016",95.8654092489292,243.858758529337,68.0392828378343,6.03564550620744,141.34682545749,115.356917386749,152.760572574967,10.4895057772407,NA,NA,NA,NA,833.752917318755
"CNPMF1082.250371017",103.521682090044,253.32680225654,64.720496520292,5.88781326554825,147.809440728628,115.846070421855,147.755496753956,10.6392421211367,439.664793023391,10.5996560263624,246.724950240526,15.2265138445246,1561.7229572928
"CNPMF1103.250371077",94.4524492453793,240.922948997057,67.0506078847808,5.81256948311496,141.874019536422,115.577279395496,146.498812090239,10.5352962140562,NA,NA,NA,NA,822.723982846545
"CNPMF1105.250371088",98.7573663949148,245.965212160237,65.8945256226905,5.92613152082784,143.625955766957,117.594988801667,148.312612930848,10.5385603449079,NA,10.7335458577349,NA,NA,847.348899400784
"CNPMF1110.250371018",102.564742916469,252.927207284356,66.6518585937352,5.96740814487713,145.880607104918,116.447170600397,139.726236340198,10.6351748103424,425.559631956252,10.5629146662717,237.345430542358,15.0479065165897,1529.31628947677
"CNPMF1116.250371031",100.641445698768,242.290700880444,65.3048662748152,5.92272580443165,145.070481285842,116.782841693092,154.04487855783,10.7051357410505,452.816084279289,10.8093537345766,255.46648183296,15.321269084708,1575.17626486781
"CNPMF1119.250371043",102.319568350201,256.739883061225,64.3649780371771,5.84699418583679,146.038460611441,116.336739510104,133.909695854632,10.4435949884425,431.658658374137,10.6599297052983,241.41083625107,15.7257903515606,1535.45512928113
"CNPMF1120.250371054",122.21539699424,265.038403383325,68.3998720364121,6.04411388783672,150.930381079079,119.479568848827,153.654057488682,10.5923318983216,438.836897136143,10.6239054207532,246.132169789137,17.2339273519037,1609.18102531466
"CNPMF1123.250371066",103.590487069573,247.005426239034,66.8751299874284,5.93747719470063,144.556413699283,116.512919769928,150.429467202337,10.6330505200037,438.26341690967,10.7523517574515,245.773599734071,15.5590096106589,1555.88874969414
"CNPMF1126.250371078",99.9812525895749,246.603082605056,65.5189085023393,5.7411870150063,145.6580148705,116.396888204297,143.369370438619,10.5451853843939,433.973758958248,10.9055585042709,242.996203748772,15.1199887928231,1536.8093996139
"CNPMF1133.250371020",83.0075503502425,228.974384158008,57.6720562281753,5.95342681932136,139.328779009031,113.221629608911,126.062950259409,10.3795259404868,422.97690623294,10.3855888240589,235.384946327515,13.5062248402527,1446.85396859835
"CNPMF1134.250371021",92.9866633662666,253.258410004115,66.670383645774,5.87830800617479,142.592837287166,115.622335679176,114.844788820487,10.1360994796939,440.235641516152,10.5783578337345,247.197047280044,14.8959483243554,1514.89682124314
"CNPMF1142.250371069",83.8505098245479,234.39484113093,57.8539537226529,5.82269160558219,141.011475149884,112.665700350511,118.802211129188,10.4667687908473,440.886923936808,10.3216383121814,247.501679087994,13.8300919182072,1477.40848495934
"CNPMF1143.250371080",77.5080937287347,221.112920809489,57.0856496700537,5.9285854969015,140.277304302629,109.859424964162,111.552076268891,10.2346681281585,399.208679336466,10.5047636368373,219.908426408153,12.6506806088324,1375.83127335931
"CNPMF115.250370276",99.6273049104641,248.319577301802,69.3152861407251,6.10289099666927,143.258737392319,118.091870338233,144.147875758347,10.5067949255374,NA,NA,NA,NA,839.370337764097
"CNPMF1153.250380444",97.6296469328284,240.533909203746,66.7634723791879,5.94273317413399,143.78610582452,116.340327753477,147.484207762532,10.6015730305188,454.68656351049,10.6060949857121,256.360998617402,14.9194437201786,1565.65507689473
"CNPMF1159.250371035",79.6788316147678,220.696710345483,55.6638103520804,5.92907995046525,140.170105198518,111.440559066118,129.357732255351,10.5150188194975,419.033629060965,10.2267316452367,232.872581350119,13.2292835487142,1428.81407320732
"CNPMF116.250370277",101.6057485924,246.638099918903,67.1306457018888,6.06885464548824,145.17358777917,119.140910611552,155.48320853018,10.7954247383764,449.307897629975,10.7490610202217,253.033093207666,14.7410728548797,1579.8676052307
"CNPMF1163.250371059",115.231005679309,261.757490297708,68.8307278620619,6.21354077759154,151.17268313197,120.49007668395,153.082814273086,10.5443655363637,440.058470195637,11.0901765490548,247.199650294028,17.0343142666716,1602.70531554743
"CNPMF1164.250371070",80.41985477525,232.113845006692,54.6932122981177,5.71055488139948,140.547158483081,113.156527465376,101.810738625873,10.2432445962571,403.39846825114,10.2830345849569,222.59847430979,12.8665935709009,1387.84170684883
"CNPMF1167.250371082",100.685579986428,244.576329216642,67.0322462339749,6.04395927677652,144.01828914423,116.839626017203,141.10911374529,10.5221379605,443.887904601186,10.8255012417508,249.359946947395,15.5642466381095,1550.46488100948
"CNPMF1168.250371083",88.9734578871148,237.566741307869,61.5704589454378,5.90810452745963,142.115556572142,113.186779674292,131.97442707215,10.3938124985554,424.641646889539,10.5807061839854,236.613048038576,13.9900512905547,1477.51479088768
"CNPMF1177.250371013",82.331896807996,238.249623471834,56.4546586887501,5.77541682855682,141.39551115343,113.253702885212,115.597077382311,10.4357626466164,413.913544130232,10.1178582375338,229.69940328337,13.7302922831435,1430.95474779899
"CNPMF1185.250371049",99.2062895054232,246.057781554705,58.9746452054406,5.87742012794428,143.350665261111,114.106016645039,133.454224639014,10.7177935260692,440.228693166388,10.1151861081457,246.985745012523,15.6131637460352,1524.68762449784
"CNPMF1190.250371073",91.4315646925109,239.470995453538,62.3268974380772,6.21087377771432,143.042340567794,114.695479993015,137.312175683879,10.7044455881771,434.210644808799,10.1599292998261,242.904519149702,14.9009446613004,1507.37081111433
"CNPMF1191.250371084",94.8168862927557,241.649259355106,63.3010616999467,6.20685757257644,144.311628595417,115.120509096539,137.773733373567,10.7549146969302,432.634729345122,10.127436704049,241.935438009371,15.3307137241895,1513.96316846557
"CNPMF1196.250371014",102.612741857011,250.700740932057,66.7971652633802,6.09168699387297,144.776118068656,116.168810337403,148.231918994846,10.6710589052734,435.540464116023,10.6224623415918,244.03515723225,15.0141671490166,1551.26249219138
"CNPMF1200.250371027",91.7223774662586,222.297794856031,61.6289668964391,6.19858459298706,142.702836302369,118.669419655756,155.985258070806,10.9309831970808,444.249703809804,10.5172285910349,249.683792622441,14.3832300940206,1528.97017615503
"CNPMF1217.250371086",101.425204870641,248.312334760155,65.3127623584985,5.95327947350556,147.590636373813,118.813429345747,151.016447483797,10.6125707514288,NA,NA,NA,NA,849.036665417586
"CNPMF124.250370324",106.504473903443,252.230010399773,68.781654649683,5.9345049473519,146.497669634911,118.49361947256,146.708394013868,10.6517697786432,441.275777087163,10.7699618525312,247.718702794608,16.14338985217,1571.70992838671
"CNPMF1243.250372056",107.893025483376,254.605471941242,66.2794032444287,6.00028742631333,146.295737602354,117.368349650468,150.409636401496,10.5615753116446,446.169510334463,10.6731248583035,251.27383679826,16.1093726897328,1583.63933174208
"CNPMF1245.250372057",98.4465530082469,245.940180580638,64.4308048069756,5.84842483235474,147.604785463618,118.154539354076,140.035697260963,10.8129726369132,440.545273421885,10.7897436183202,247.296775460733,14.8986241324852,1544.80437457721
"CNPMF1248.250372068",96.9465255121082,243.581714208478,65.4303808966514,5.95636963258974,145.476202947294,115.6590765063,137.259630453137,10.6042258576329,431.392189634604,10.8903451944722,241.362618819533,14.8321086849027,1519.3913883477
"CNPMF1259.250372022",87.9985996355629,237.818247479959,61.8278673951834,5.77848545293042,139.268620312971,111.541906943028,133.06763519264,10.4742209323135,415.719878005657,10.8140956548231,230.920663350147,14.2218271007537,1459.45204745597
"CNPMF1265.250372046",102.023890366151,248.286403752977,65.6772007503794,5.79271143401616,148.139261254796,116.65823130083,136.95002032698,10.755879312095,446.419201125607,10.7614871355349,251.187297860915,15.719255138629,1558.37083975891
"CNPMF1267.250372047",99.7004618120255,237.880888443264,65.8957292554913,6.1300091530575,143.243137707126,118.524957131813,150.489661541602,10.645042998227,435.673561312738,10.7500932891482,244.207583325774,15.8973265808192,1539.03845255109
"CNPMF1274.250372082",99.5610611724332,247.496068215288,62.5561098777798,5.98921793043493,143.620094902317,114.159864768041,136.391709924102,10.3413684760428,NA,NA,NA,NA,820.115495266439
"CNPMF1282.250372024",96.7937544356525,236.29083107833,65.7122386061262,6.06936533840941,145.593229694681,115.21520617113,146.634499752484,10.6312745671987,433.116553101638,10.8963104393712,242.435349576204,14.811742788282,1524.20035554951
"CNPMF1283.250372025",96.0561789107429,238.753795523203,60.9466908077297,5.70402913856214,142.751000738791,113.997670941781,147.038114020912,10.3817307213055,NA,NA,NA,NA,815.629210803028
"CNPMF1288.250372060",86.6790509635252,239.573396933002,59.2899500091358,5.90554633447096,141.368233254779,110.523790860027,115.455593054841,10.3070159779488,NA,NA,NA,NA,769.10257738773
"CNPMF1297.250372097",107.984545453562,258.843283985798,69.0172905835386,6.10541809905857,148.64200754099,119.180572155476,155.286777097685,10.6889558106969,NA,NA,NA,NA,875.748850726805
