trait,Clone,BLUP,BLUPS_mean,drgBLUP_mean
Plant.Height,Plant.Height.IAC-576,0.0839015896725558,1.27578983630069,1.32395663069485
Plant.Height,Plant.Height.IAC-90,-0.152966749186695,1.03892149744144,0.950012837121459
Plant.Height,Plant.Height.Itapicuruzinha,-0.0979312443653003,1.09395700226283,0.965474414480279
Plant.Height,Plant.Height.Jacumu<U+00E1>,-0.118967600252875,1.07292064637526,0.935075369473092
Plant.Height,Plant.Height.Jatob<U+00E1>,-0.180228419242561,1.01165982738557,0.774017401299348
Plant.Height,Plant.Height.Joaquinzinha,-0.0983068748890195,1.09358137173911,0.980636968402024
Plant.Height,Plant.Height.Macaxeira_do_par<U+00E1>,-0.0255657060375578,1.16632254059057,1.13680575100665
Plant.Height,Plant.Height.Mandioca_vermelha,-0.138717821998851,1.05317042462928,0.894080441365784
Plant.Height,Plant.Height.Manipeba,-0.150189566387417,1.04169868024071,0.868693397407621
Plant.Height,Plant.Height.Mata_Fome_Branca,-0.130521969795332,1.0613662768328,0.890798586785656
Plant.Height,Plant.Height.Mata_Fome_Preta,-0.109060170100465,1.08282807652767,0.957728326066696
Plant.Height,Plant.Height.Mineira,-0.0295263292834513,1.16236191734468,1.12854849937805
Plant.Height,Plant.Height.Nega Maluca,0.0577774566175798,1.24966570324571,1.31621133051464
Plant.Height,Plant.Height.Ouro Pao,-0.0978872093546682,1.09400103727346,0.981773795075621
Plant.Height,Plant.Height.Preta,-0.0989636558470162,1.09292459078111,0.979532215532867
Plant.Height,Plant.Height.Preto,-0.0371549307538561,1.15473331587427,1.11201561068634
Plant.Height,Plant.Height.Rasgadinha,0.0313863634325767,1.22327461006071,1.25959788537257
Plant.Height,Plant.Height.Recife,0.0861224960442749,1.27801074267241,1.3277078350326
Plant.Height,Plant.Height.Rosinha,-0.112558006943758,1.07933023968437,0.949759349397303
Plant.Height,Plant.Height.Saracura,-0.0140342158336325,1.1778540307945,1.16171007280272
Plant.Height,Plant.Height.Sem_nome,-0.0702538856353332,1.1216343609928,1.04116907403176
Plant.Height,Plant.Height.TME-14,-0.0946187063714035,1.09726954025673,1.04267466649837
Plant.Height,Plant.Height.Vassoura Preta,0.06677274266629,1.25866098929442,1.3352889305827
Plant.Height,Plant.Height.Vermelhinha,0.0736508419109247,1.26553908853906,1.35016844475367
Plant.Height,Plant.Height.Ze Marcos,0.0202020070329719,1.2120902536611,1.23533055532994
HI,HI.2012-107-002,4.74326935692218,29.2992002797546,37.0249551602048
HI,HI.4271,-3.2025543138508,21.3533766089816,16.12670693157
HI,HI.9624-09,-2.23798372399271,22.3179471988397,16.0158700961571
HI,HI.Aipim Abacate,1.87347487241353,26.429405795246,29.4883208992402
HI,HI.Alagoana,0.0012997142513127,24.5572306370837,24.5593436845352
HI,HI.BGM-0004,-5.97438216209372,18.5815487607387,8.83736640640786
HI,HI.BGM-0019,1.42953791654885,25.9854688393813,30.0097191846349
HI,HI.BGM-0030,-0.465125026972431,24.09080589586,23.2702582569087
HI,HI.BGM-0032,0.0795125261737475,24.6354434490062,24.7752169232786
HI,HI.BGM-0036,-7.97498777061828,16.5809431522141,9.0685847371365
HI,HI.BGM-0046,1.51025719297754,26.06618811581,27.3972172877886
HI,HI.BGM-0048,6.02931689761214,30.5852478204446,47.4609374464252
HI,HI.BGM-0056,0.182154438001233,24.7380853608337,24.9026973380109
HI,HI.BGM-0065,-1.59424505995784,22.9616858628746,20.3667164752307
HI,HI.BGM-0066,-5.02903628932867,19.5268946335038,9.3678575837619
HI,HI.BGM-0074,-0.711488229389747,23.8444426934427,22.5904084102302
HI,HI.BGM-0080,4.64990345391659,29.205834376749,36.7700943009018
