"ID_Clone","Trait","Bayes A","Bayes B","G-BLUP","G-BLUP-DOM","RF","RKHS","RR-BLUP","BLUP"
"BGM0290.250581760","ShY",13.463809079431,13.4403983017318,13.5013490560192,13.8974947150299,13.7835170111665,15.077560238808,13.6882444739149,13.2902101164925
"BGM0290.250581760","Stem.D",2.11450232520598,2.11363303698164,2.11573644835734,2.12607358755758,2.11626244836398,2.14491531389737,2.12568759744525,2.25820702604085
"BGM0368.250437186","DMC",29.8239786918886,29.7793143573954,29.6766141285815,29.6765516704344,29.9928487755756,30.1141558990632,30.0827530931489,30.2676188862762
"BGM0368.250437186","FRY",4.43313035814937,4.445776975702,4.51697082903144,4.45865569970783,4.2176487615357,4.57860845215494,4.66243492295608,4.06721975003633
"BGM0368.250437186","HI",25.1520542112317,25.1423232872523,25.1433895907342,25.2945322905133,25.3845260452069,24.9006158341366,24.9136312916278,27.5943703157743
"BGM0368.250437186","N_Roots",4.36499047791686,4.342268001915,4.40366714648285,4.3488673576418,4.29395101550906,4.55832675921841,4.57336020998841,4.00912277988584
"BGM0368.250437186","Nstem.Plant",2.11084978011952,2.11031448864742,2.1088140544397,2.10869640522156,2.11804113981436,2.19921209478687,2.14175939993829,2.14536549619169
"BGM0368.250437186","Plant.Height",1.17567866152619,1.1767546381266,1.18444570173835,1.17227644806317,1.14156030746886,1.19619178401307,1.19655394641393,1.07167107383005
"BGM0368.250437186","Root.Di",28.3041256219273,28.3116752108649,28.370520213102,28.3921169288587,28.2093259158666,28.5774251649146,28.4809662457557,28.908980218143
"BGM0368.250437186","Root.Le",22.6437164157542,22.5894513192918,22.6687450973104,22.5411231002555,22.2249733532021,22.9515313841857,23.3403935186456,22.686275757637
"BGM0368.250437186","ShY",11.2065580209289,11.434021464125,11.7392647455209,11.1405903189046,10.0686314815429,11.9390064964859,12.4966477702175,5.18648406838193
"BGM0368.250437186","StC",25.198747442203,25.1151564456427,25.0440661961331,25.0438637930817,25.357006324722,25.4728050666731,24.9987191823185,25.6332473969507
"BGM0368.250437186","StY",1.4683367445663,1.46415068476092,1.47674346286439,1.46881549298301,1.44096471811282,1.48904801036685,1.45206500818499,1.38331224653875
"BGM0368.250437186","Stem.D",2.06838675105874,2.07205297820652,2.07361464639603,2.06989979802913,2.0550721614844,2.09730206847974,2.08509775019654,1.91079005810865
"BGM0424.250437187","DMC",29.1331517987234,29.1987114481077,29.132114864058,29.1323258104599,29.0458912965013,29.435233430398,29.2697740257098,26.2433841099592
"BGM0424.250437187","FRY",4.7215129719617,4.71226316093578,4.78147666028116,4.78315259982592,4.84523755488463,4.88774363100705,4.90838563529111,3.3021752834015
"BGM0424.250437187","HI",24.5412170711453,24.4928384399296,24.6103150199977,24.5871384403015,24.22747097421,23.8910078032477,24.6893941677595,20.2878562875309
"BGM0424.250437187","N_Roots",4.08323124910323,4.07675333179838,4.14055737648614,4.13553605498895,3.9789260460771,4.34178683826376,4.25789728785924,3.81107687150507
"BGM0424.250437187","Nstem.Plant",2.07450585800858,2.0713938704459,2.07449046489674,2.07713660290663,2.10824637559737,2.17496028736584,2.11061363203521,2.02837875083827
"BGM0424.250437187","Plant.Height",1.1925616342642,1.19239395025785,1.19356346829015,1.1850892237574,1.19810781100608,1.20871920083555,1.20104296826111,1.12925905719039
"BGM0424.250437187","Root.Di",28.380951742592,28.348029436178,28.4959032248684,28.5061266315463,28.3597072438856,28.7135158176191,28.4866787747388,25.2139392046061
"BGM0424.250437187","Root.Le",22.7373300406139,22.7124478972558,22.7767085068716,22.8092420297875,22.866598841691,23.2040504075321,23.1562249335294,24.6297856852874
"BGM0424.250437187","ShY",12.6399275626218,12.5262969336817,12.8487930596209,12.9350903858421,13.1928751948292,13.774396475032,13.4766465368727,14.3758645576986
"BGM0424.250437187","StC",24.5154994644535,24.5808635779071,24.5119992515879,24.5119454735084,24.3620083937528,24.8023977969094,24.6995476140195,21.5871228143881
"BGM0424.250437187","StY",1.49175800154227,1.49501397151303,1.50653538538404,1.50583778897024,1.51861942283175,1.52894645940853,1.49687321854867,1.18195147310643
"BGM0424.250437187","Stem.D",2.09443344439372,2.093494962093,2.09639861598765,2.09673405008415,2.09387171714171,2.1295867278134,2.13572279320601,2.25393898772556
"BGM0611.250437190","DMC",27.9687442873827,28.0814712336006,28.1943098876437,28.1947211392602,27.7286300848681,28.6775147743905,28.1264375530525,27.1820486800087
"BGM0611.250437190","FRY",4.72767416796211,4.73115834976339,4.77154325872365,4.74665000920793,4.82575346611445,4.99086302157935,4.77539177575951,3.92431109673351
"BGM0611.250437190","HI",24.0354353632683,24.0212478810044,24.0799219488286,24.3759482049234,24.9251886752354,24.1887972455273,24.1641141445335,20.3459706654401
"BGM0611.250437190","N_Roots",4.28358810884205,4.26996789422202,4.2903460646678,4.30645751932835,4.50109390896253,4.55553509519744,4.32276016508395,3.22584540675971
"BGM0611.250437190","Nstem.Plant",2.19948604034263,2.19840966770395,2.17221394483664,2.16536965672666,2.21323446535512,2.22939691252684,2.24695014039271,2.37632266587244
"BGM0611.250437190","Plant.Height",1.13869050988805,1.13514394097428,1.14054786159092,1.13900881411911,1.11935156144981,1.15776062273446,1.16547809059444,1.14661165941024
"BGM0611.250437190","Root.Di",28.6366608322267,28.6320227012937,28.697276027616,28.7181581696482,29.1319646637246,29.0906947939536,28.6692152584158,26.7024518081361
"BGM0611.250437190","Root.Le",23.2896778859325,23.2949746652074,23.2862274480369,23.2155462246181,23.536805635307,23.7723822068403,23.689456650961,21.5227991305085
"BGM0611.250437190","ShY",13.5075013568422,13.531121963964,13.6023112600857,13.4362483468724,13.853307181272,14.1989501937702,14.2444531638734,14.1694560729401
"BGM0611.250437190","StC",23.3353122802084,23.4478414118093,23.5624993072929,23.5630191533732,23.074842094677,24.0348925301611,23.4809975044308,22.5533784609128
"BGM0611.250437190","StY",1.43497268955072,1.44147281877107,1.45665293988139,1.45007588261652,1.42964420914047,1.47660811082256,1.45730067327035,1.23285888023602
"BGM0611.250437190","Stem.D",2.03406691536598,2.03956081515906,2.04270957404698,2.04175994037312,2.02416042196323,2.06848784123437,2.0581304623113,2.02969167711889
"BGM0649.250437198","FRY",4.37658495369658,4.32702547142437,4.42269211513577,4.26740743213342,4.12924540813709,4.45352354297138,4.52891916583129,4.23748927600233
"BGM0649.250437198","HI",23.3613259981907,23.3262497271294,23.5809163414948,23.5344581673223,22.8166338376928,23.1047626826709,23.8022332527832,19.7723945710961
"BGM0649.250437198","N_Roots",3.86717913323039,3.79723828119215,3.9716761691006,3.81547885720546,3.56839511493988,4.15011460740858,4.15080823149394,2.91793386089433
"BGM0649.250437198","Plant.Height",1.15691568512554,1.15564322165444,1.16070134374907,1.1506558458108,1.14001433445094,1.18306588005146,1.16676132988806,1.11738601276918
"BGM0649.250437198","Root.Di",28.4173603280134,28.3005904667654,28.4720576882693,28.434896531618,28.1597875000301,28.5367276577872,28.7796109349991,25.8565435094663
"BGM0649.250437198","Root.Le",22.8884636444394,22.8002268700282,22.9269839599209,22.8474489281876,22.6763609222264,23.3009052776319,23.2977318078991,22.022500807772
"BGM0649.250437198","ShY",13.0480548481817,13.103199087477,13.356908470358,13.0649518686463,12.3697228725645,13.881221811377,13.2603445306406,12.4665803215029
"BGM0649.250437198","Stem.D",2.06509504696417,2.0603666576431,2.0696408642759,2.06391539656151,2.03529557667179,2.09292727164201,2.09176541417291,2.10502088660583
"BGM0652.250437861","DMC",28.9161131637611,28.9457280813234,28.9185471114642,28.9184125893802,29.050733597101,29.3871891728186,28.9073295666837,27.0916966672143
"BGM0652.250437861","FRY",4.82644145883829,4.81687734392398,4.87748601042482,4.83543417655145,4.85218571607204,5.07452575288265,4.94646534361384,3.43305913764322
"BGM0652.250437861","HI",24.0883058478306,24.0662189705314,24.1634293101983,24.1108863725295,24.0855288814673,24.0307647416071,24.50123173423,21.5519194079315
"BGM0652.250437861","N_Roots",4.17817762141655,4.17028463165723,4.21641126681784,4.18311368342783,4.2227377865822,4.48907106408837,4.38173815503293,3.34551844839519
"BGM0652.250437861","Nstem.Plant",2.17183609807108,2.1738248460431,2.16240077933619,2.15908761810001,2.18783162008255,2.23274091251967,2.19556444694929,2.37933898689851
"BGM0652.250437861","Plant.Height",1.16085713576764,1.15984861990179,1.16263630543935,1.16212709913096,1.17050102952943,1.19505806582888,1.1695137245558,1.06275551634557
"BGM0652.250437861","Root.Di",28.3919653743144,28.3339621152922,28.48351768977,28.4877281362689,28.6741130067361,28.8532820537064,28.4976644433111,27.192055208116
"BGM0652.250437861","Root.Le",23.0493982587598,23.0322870709656,23.064591748646,23.0735092497385,23.1089721154278,23.7447856236781,23.5827489654815,21.0885691563159
"BGM0652.250437861","ShY",14.0469714394312,14.019968742105,14.2421489873035,14.1908983476825,14.5651657418957,15.0652279471507,14.6468522277621,8.78020627670253
"BGM0652.250437861","StC",24.274770675316,24.3090175562895,24.2807631758244,24.280629941007,24.3425581996733,24.7433914993379,24.4499909996699,22.4787984985442
"BGM0652.250437861","StY",1.46504687531428,1.47466211152971,1.48411837957474,1.47259124920017,1.47663182045558,1.53238880597204,1.50603563586895,1.21492689855221
"BGM0652.250437861","Stem.D",2.08723703691466,2.08747767247984,2.09170787017348,2.09726596843068,2.0979504670442,2.13599501860273,2.11463493527992,1.9474658895607
"BGM0699.250437199","DMC",28.8657073273251,28.8584347885909,28.8706493940116,28.8707276964791,28.4888634498475,29.182627979211,28.9367815621139,29.8183878607352
"BGM0699.250437199","FRY",4.54502329713133,4.54990910950906,4.5876273450366,4.67447298626603,4.57749597018304,4.76728404813529,4.40357081573073,4.44672594266099
"BGM0699.250437199","HI",23.57711953763,23.5989385003442,23.6889975683635,23.9621884863137,24.2600402508023,23.5270951706553,23.8999896056955,27.372808156971
"BGM0699.250437199","N_Roots",3.90762164971023,3.91744203177508,3.96269880655145,4.01472277079058,3.95829370478114,4.28822586618293,4.11481519990381,4.15082974589532
"BGM0699.250437199","Nstem.Plant",2.07583162063452,2.07105605605288,2.07241604194387,2.07485115264372,2.08739592478727,2.16529094476546,2.10624609856205,2.13571939249072
"BGM0699.250437199","Plant.Height",1.18041626649622,1.18170959586563,1.18233428942796,1.18647509992012,1.17003513711591,1.20273198767973,1.18645474265657,1.18630457667714
"BGM0699.250437199","Root.Di",28.4927131729841,28.491678550997,28.5472652023205,28.5605631666378,28.5739768109393,28.8220268911929,28.4506838947764,30.7025664085066
"BGM0699.250437199","Root.Le",23.0690042896678,23.0867156701654,23.0751649889261,23.0727104266314,23.0473305590334,23.4990144237561,23.567102553468,22.9742442191458
"BGM0699.250437199","ShY",13.6018970089005,13.5997630574018,13.6833692329922,13.5088754541408,13.2828510238868,14.4481787214972,13.9682780701493,12.5323628742324
"BGM0699.250437199","StC",24.2119947958457,24.2063617418829,24.2179363863011,24.2180106376897,23.8146717504485,24.5318245494108,24.1937575980995,25.2158686509097
"BGM0699.250437199","StY",1.41671853149581,1.41347923727559,1.42662466535977,1.44751345317906,1.43833843218507,1.48867661695705,1.43308036660033,1.37789655862313
"BGM0699.250437199","Stem.D",2.14419835428606,2.14592413539046,2.14351115380173,2.12321108098533,2.1209881446241,2.15620164107086,2.15095410564525,2.12024336439189
"BGM0834.250437194","FRY",4.74222370638024,4.75642319905992,4.82810628295495,4.7854386196312,5.1262794397681,5.1321815335583,4.58175633308924,5.70268480168241
"BGM0834.250437194","HI",24.2573822948935,24.3276360373463,24.511431243133,24.2894019670301,24.2744213477371,24.2259088405366,24.4610611853026,27.1472849667956
"BGM0834.250437194","N_Roots",4.06837331370538,4.12499260675015,4.21972845410958,4.16447630810381,4.16085600508258,4.53156884086924,4.23316926445955,4.34623765928734
"BGM0834.250437194","Plant.Height",1.18342035827396,1.18154153321525,1.18343069918104,1.1865401948377,1.1966056082678,1.19590011628108,1.19733887733637,1.26128241825893
"BGM0834.250437194","Root.Di",29.0853340199859,29.102826506716,29.1689008658096,29.1618045764529,29.2055872112956,29.3674908986127,29.0733484921969,30.7134465204888
"BGM0834.250437194","Root.Le",22.952148150941,22.9858417844962,23.0494984719454,23.1406742243729,23.4268172446674,23.5289566117599,23.2558573222838,22.4511561047165
"BGM0834.250437194","ShY",13.8238734243971,13.6468415928041,13.8873253269641,14.3251467003229,14.7376378037827,15.1535192989294,14.4227403446447,15.709806003742
"BGM0834.250437194","Stem.D",2.11155198652718,2.11187322289884,2.11433410582655,2.12241444769614,2.1193002461931,2.13931392436877,2.13462823945364,2.15974578512667
"BGM0914.250437205","DMC",27.9603581581784,27.9535947176146,28.0223575948345,28.0223748043658,28.3665418987453,28.6148498260205,28.0708705772833,29.2176969856421
"BGM0914.250437205","FRY",4.27547777191035,4.2666247052017,4.34871255494459,4.42091362271949,4.41562598112626,4.63838611337447,4.34153442926703,6.10621648512456
"BGM0914.250437205","HI",23.3185975298279,23.3064520728541,23.545395872425,24.0157281715937,23.7180994324036,23.5544994593041,23.617404826415,27.2521363130877
"BGM0914.250437205","N_Roots",3.77265730191927,3.80616138364186,3.9170849427284,3.95206838989319,3.86189539345431,4.18823249748438,3.99376775318771,3.99301274587566
"BGM0914.250437205","Nstem.Plant",2.0831851931295,2.081771592951,2.07717954353976,2.07205097073493,2.08171768949687,2.15637422243521,2.11687307302703,1.93478935455554
"BGM0914.250437205","Plant.Height",1.17175562623525,1.17166536213095,1.17531518247232,1.17527660088473,1.17392452103343,1.20108794299029,1.19124860331413,1.13473539824071
"BGM0914.250437205","Root.Di",28.1432317419362,28.1679383304011,28.2561414517393,28.2789912493155,28.2935699303277,28.6233396890644,28.1811978513273,30.3030270962867
"BGM0914.250437205","Root.Le",22.7524105656516,22.7662630340462,22.7928481487795,22.891185223419,22.9529632892654,23.2517830153337,23.0553051769291,24.5958775052092
"BGM0914.250437205","ShY",12.6949027904489,12.6738444988209,12.8594607701273,12.733705424282,12.4099298992408,13.6191288064055,13.1455725527743,17.2176382726251
"BGM0914.250437205","StC",23.3246420716607,23.3141986316572,23.3817662473406,23.3818667851485,23.5527743863911,23.968495467119,23.5853219526965,24.5774671736475
"BGM0914.250437205","StY",1.383634907536,1.38372737934903,1.39639682883848,1.39857848222664,1.40183723040718,1.45525486639942,1.40352582176136,1.75218307999464
"BGM0914.250437205","Stem.D",2.09960207676244,2.0984647661753,2.10100915605655,2.10116495801891,2.10108531150768,2.13487764891947,2.11681167329734,2.27358787110395
"BGM0915.250437213","DMC",28.9342115756151,28.9489943137912,28.9047138701413,28.9047202297696,29.1514906099832,29.3570266845919,29.1674153178203,27.9870493687846
"BGM0915.250437213","FRY",4.86238048748743,4.84562329891695,4.91231939064905,4.95987935786514,4.78682112733062,5.04373500544373,4.924614945849,4.41672514457753
"BGM0915.250437213","HI",23.8640468923101,23.8098736750618,23.9442743426433,23.9575866820845,23.6227557783138,23.6081385728105,24.0614434960823,20.5113610679872
"BGM0915.250437213","N_Roots",4.46435762098507,4.44247198345538,4.45890561084502,4.51926820864278,4.45976985365271,4.73672798475271,4.51959871217441,3.7873373118894
"BGM0915.250437213","Nstem.Plant",2.21967328529183,2.22108504925211,2.20446386943679,2.20729051437465,2.22334222642928,2.28650668396208,2.24774306697054,2.14355769261111
"BGM0915.250437213","Plant.Height",1.21520189071059,1.21554032395904,1.21658757005117,1.21874471081917,1.22485123507739,1.24417263953564,1.22753704386266,1.25947250284934
"BGM0915.250437213","Root.Di",29.2083446859206,29.1929197889107,29.264128109269,29.2636388598737,29.5288047974253,29.4761212313201,29.32407308238,28.3312108619769
"BGM0915.250437213","Root.Le",23.0762096179023,23.0445730139963,23.0626016903359,23.0593856679319,22.9483523919147,23.5203361254824,23.4424305022021,24.4958793527066
"BGM0915.250437213","ShY",14.2199247959456,14.222745541168,14.3210208822752,14.4520806998348,13.7685373498259,15.1544472720333,14.6481648451074,15.512032880026
"BGM0915.250437213","StC",24.3037198361786,24.3134969191172,24.2739916672404,24.2739928877456,24.5438159786149,24.7204194072987,24.6633148516137,23.3730191639764
"BGM0915.250437213","StY",1.4844863622549,1.48625199788388,1.49842071045408,1.5020776832341,1.46365916336893,1.53352726012739,1.51157271565005,1.37193785443214
"BGM0915.250437213","Stem.D",2.12722096298147,2.12744198688401,2.1289003393585,2.12844663442558,2.11785553457641,2.16137270103658,2.14373418018253,2.17215651461066
"BGM0917.250437206","FRY",4.82921488178421,4.81694267966254,4.86037960136985,4.91840183345851,4.80026822048902,5.08007413521269,4.78753312113904,4.57951788746978
"BGM0917.250437206","HI",23.6620060237743,23.6514389481827,23.7427809918559,23.7703008617092,23.3139502188374,23.6114135549854,23.8122555866254,22.1964455963124
"BGM0917.250437206","N_Roots",4.41689301330157,4.42215331006264,4.42960419108919,4.49024551620529,4.54163645887715,4.69200711332336,4.57486032090067,4.25574655569758
"BGM0917.250437206","Plant.Height",1.21447548640705,1.21543380729032,1.21522696868922,1.21614438386997,1.20672188660493,1.24559427144885,1.22145066042446,1.26949580874212
"BGM0917.250437206","Root.Di",29.3736514607368,29.3768230287933,29.4397110353527,29.4393770543698,29.5111079649655,29.6588968945379,29.315721231322,28.9346563376018
"BGM0917.250437206","Root.Le",23.2593223505759,23.2609167405681,23.2925655485429,23.2813519529318,23.2873948304636,23.6906654580612,23.6188966689221,22.4364550910403
"BGM0917.250437206","ShY",14.5519988162426,14.5646889290648,14.7443938699992,14.7562206751447,14.8414340500038,15.8257973377356,14.9776431082029,14.2033665953941
"BGM0917.250437206","Stem.D",2.12920007226096,2.12925107273525,2.13137211748892,2.13092788319119,2.14043587495424,2.16360088544281,2.15752409244875,2.08260102439257
"BGM0919.250437207","DMC",26.8342142914347,26.827934184524,27.024388335959,27.024270694931,26.3611478650172,27.5276106239865,27.0902802709804,23.4468748928669
"BGM0919.250437207","FRY",3.64599381209648,3.65028055866647,3.71625014716164,3.68560694314354,3.45180289884611,3.76174141800354,3.75077501825753,3.44655558558369
"BGM0919.250437207","HI",21.6127776301119,21.6479658127899,21.8995397241428,21.829431156674,20.9446856035534,21.4206856288702,22.1636625212924,21.9098668773819
"BGM0919.250437207","N_Roots",3.61677348006784,3.63849751891643,3.72320131681244,3.71198889901994,3.55745073648093,3.93582042016942,3.86872768885798,3.37383378073784
"BGM0919.250437207","Nstem.Plant",2.09557890535884,2.09914143922721,2.0907449122801,2.09536266845506,2.10781252669671,2.18107346554994,2.1304328726178,2.19216019433305
"BGM0919.250437207","Plant.Height",1.18872686449309,1.18867834748525,1.18761161063017,1.1886408687099,1.20123477498933,1.21482519207551,1.20085147044239,1.15950785468584
"BGM0919.250437207","Root.Di",27.6172386339868,27.6538127220474,27.7506117523679,27.7421398329404,27.3868918118383,27.8821781550699,27.7514750213561,28.3974855299011
"BGM0919.250437207","Root.Le",21.5207912169906,21.5323340377179,21.6332904273352,21.5867082960233,21.3017159691039,21.9635892761844,22.0367607315126,20.7996684096664
"BGM0919.250437207","ShY",11.1202335403945,11.0500982589958,11.234106021944,11.0937150328953,10.595147975789,11.7985807663878,10.9555278241446,8.19794684517102
"BGM0919.250437207","StC",22.2026714828329,22.2165514249753,22.3964993905575,22.3965885752078,21.6661487437443,22.8926922725624,22.5118623091962,18.8166374013619
"BGM0919.250437207","StY",1.23737628517171,1.23561179663574,1.25279058796828,1.24365848552582,1.19756101205276,1.27898198886841,1.24323214833424,1.18031823175763
"BGM0919.250437207","Stem.D",2.04634845011829,2.04219297206055,2.04670989016351,2.04055232129983,2.01364977014514,2.06767835096504,2.03078728839027,2.00236267279312
"BGM0925.250437209","DMC",29.2175037316478,29.3109690039686,29.20648261923,29.2070996192585,29.5981729685337,29.7286231416551,29.5427788832608,29.8731516970843
"BGM0925.250437209","FRY",4.60701684063267,4.60837661004035,4.65543884231362,4.77430946942872,4.76305656762906,4.8458193685506,4.7023222997422,4.63524808643075
"BGM0925.250437209","HI",22.3656187216629,22.1580835189155,22.5893179882836,22.5542228020809,21.9941669223594,22.0235104910806,22.5925461379705,20.1156735618023
"BGM0925.250437209","N_Roots",4.25677816717676,4.22035386686762,4.22867570130363,4.38664270970682,4.60995109588948,4.58473589035056,4.32118365379628,5.10800906447911
"BGM0925.250437209","Nstem.Plant",2.13035461359875,2.13047396942125,2.12000158784766,2.11960046617209,2.13848208360688,2.19863822407369,2.1582763474796,2.12940682413131
"BGM0925.250437209","Plant.Height",1.22217606146877,1.22855394311252,1.22227169281718,1.23341836799401,1.251170463274,1.25408840312809,1.22101512121717,1.10215635693276
"BGM0925.250437209","Root.Di",27.7170387047208,27.7443938392115,28.0142354840254,28.0038844746162,27.4119021898634,28.1153399298754,28.033401419477,26.8290376370197
"BGM0925.250437209","Root.Le",22.7101557523507,22.6940097933226,22.7911303409911,22.8749033967639,22.6269149396356,23.2822931795386,23.2463112727362,23.649237656533
"BGM0925.250437209","ShY",16.2437096583789,16.4312355844861,16.2285409554572,16.720512061336,17.6319643508467,17.7331075135614,17.1321918600544,17.5342625551075
"BGM0925.250437209","StC",24.5582689431826,24.67463063545,24.547520438639,24.547797185353,24.9219374015376,25.0627717731176,25.152419231917,25.1159659640031
"BGM0925.250437209","StY",1.47505800851142,1.47991171395884,1.48844198966448,1.53086180780773,1.52689954437781,1.57028358798866,1.50537685850416,1.41947182643152
"BGM0925.250437209","Stem.D",2.2054750807559,2.21117697346869,2.20692349822598,2.20905459205559,2.23345901874827,2.23489142891321,2.21752410148752,2.35949478347309
"BGM0943.250437224","DMC",28.4801492969998,28.5306312733045,28.3816959911761,28.3818407243062,28.5802831644958,28.8461612745327,28.4410365252708,22.9947977155374
"BGM0943.250437224","FRY",4.49714655036291,4.49983093135052,4.50337130948911,4.65120807892561,4.70149079601885,4.84676963729496,4.47331299697836,2.92046847738536
"BGM0943.250437224","HI",23.7654322286226,23.7636989834603,23.7637537861586,24.0063770862648,24.2370223195249,23.7898495984327,23.8530656982876,20.3647946212869
"BGM0943.250437224","N_Roots",4.14672935146969,4.19343270323906,4.15086096538397,4.29102303271995,4.41568146926161,4.4814441899035,4.2047255210515,3.09736944930611
"BGM0943.250437224","Nstem.Plant",2.02911151658044,2.02764893339055,2.03291003376883,2.03385051818564,2.05434733689952,2.12729323772514,2.06426537830261,1.98489347055399
"BGM0943.250437224","Plant.Height",1.1747723027424,1.17280408600517,1.17567172371665,1.18261635038126,1.18975098255463,1.21052372835951,1.19061096902368,1.18649811868344
