ID_Clone,Ano,NR.P,PTR,PPA,AP,HI,RF,CR,DR,DCaule,Ácaro,MS,PROD.AMD,AMD,Porte,Nº.Hastes,Stand_Final,Branching_Level,Staygreen
CNPMF366.250370538,2020,-0.663061162091177,-2.2196991958796,-5.09291275947226,-0.0452163771056822,0.434125752199166,-0.018688074221661,0.0209378568571103,-0.987128984553689,0.084490296824013,0.0519684056359169,-0.0540263950693212,-0.507038993538766,-0.0540263950685047,0.149431216816341,-0.116272818372973,-0.0843747237804146,-0.10693538528281,NA
BGM0368.250437186,2020,-0.561997182853139,-2.38689764900224,-10.6807802582404,-0.132107975353713,3.71938085934254,-0.0234014543246267,-1.52726491579966,-1.39154178479167,-0.247645698017962,0.190771725834586,1.30895999822865,-0.473117296796766,1.30895999819329,-0.223124459002555,0.00258389350815245,0.033144111283621,-0.235779705271214,NA
CNPMF371.250370551,2020,1.37264710131664,0.5440668794335,6.15261390069355,0.132003506024667,-1.31934068980916,-0.0114994812454324,2.46077015470346,-1.94638894519013,0.108409533519124,-0.153313694567262,0.0303800013783111,0.0402506481300888,0.0303800013814639,0.188896400025256,0.129977873533621,0.145560404431529,-0.27670131319744,NA
CNPMF394.250370540,2020,1.43812764982471,0.535277537897543,5.64360809120859,0.143829014545172,-1.10553992199566,-0.0111626136172237,2.42410936637928,-2.21407142872628,0.102412672401777,-0.163577976466034,-0.0106441452662571,0.0444743224874355,-0.0106441452619466,0.178464950090768,0.126145571323068,0.139406890350363,-0.283093790869063,NA
CNPMF396.250370552,2020,1.93256178409437,0.740306211354887,0.265170000463649,0.0667234855667442,2.16847887961286,0.0413852243701253,-0.697232381805454,-1.87772248289687,0.0627864868997479,-0.300502690484535,2.25808220728811,0.619479867918799,2.25808220720582,-0.117998852347381,0.0439125201655993,-0.515275917873716,-0.20159512626731,NA
CNPMF398.250370553,2020,1.09218132192423,0.0377567861048269,4.75395442334343,-0.0241338479940454,-0.911894033778856,0.0231779295236495,0.276783386665518,-0.207981787839191,0.0975493585804218,0.159114226446958,0.0926447602665898,-0.033794991043209,0.0926447602903832,0.132454632190902,0.242917592342039,0.327218122792034,-0.20702653962369,NA
CNPMF400.250370565,2020,0.711732384708565,1.28884100733209,5.16387222094163,0.0316067621798706,1.71943615354901,0.105009367359346,1.58063765457644,0.761235707733419,-0.028188241192538,-0.423786313356751,2.55830726255552,0.663579807927122,2.55830726247408,-0.190698121972154,0.0236603761010258,0.121386359429057,-0.212276228495458,NA
CNPMF406.250370577,2020,1.64978071980212,0.177822781005387,5.10709939363263,0.124298722183159,-0.44999949315756,0.0213969883891098,1.41715829812018,-1.85030446715922,0.0705464378471873,0.0156671273989452,1.04961100840292,0.0943577156773908,1.04961100838693,-0.0977756705522323,0.155696824454322,0.0877126261167867,-0.195718640003301,NA
CNPMF410.250370507,2020,-0.347791307917462,0.686220190528024,3.06808710983154,-0.0892002424398612,1.25923480431585,0.0875416123674099,0.6341427865886,2.0738089401131,-0.0162498049439631,-0.379702207147318,0.593378527694398,0.141308438043744,0.593378527684919,0.430466103379091,0.0714951592221454,-0.180588849126132,-0.0891922242342648,NA
BGM0424.250437187,2020,-0.534079202423113,-3.21003416642891,0.133051523057634,-0.031871119945357,-7.1760601669835,-0.0560703364706442,1.46252376766969,-5.63204820372863,0.231720026866887,0.33619507775742,-0.51540122735293,-0.695964955654515,-0.515401227330742,0.0445747012533921,-0.162055755356325,0.0526964910269019,0.340612191486469,NA
CNPMF426.250370567,2020,-0.587751064691275,-0.830793365077177,-6.32398282496427,-0.151442250949342,7.26738035284015,0.0383567715307214,-0.0386572417943139,3.34026331465904,-0.18985388260523,-0.22578387786314,0.231545786880406,-0.285726050991549,0.231545786890983,-0.193330899375309,0.0120852402165724,-0.424238682663904,-0.041851756521372,NA
CNPMF427.250370578,2020,0.319516509286047,0.265549690786482,0.474901498821929,0.0565868747524422,1.49567051471253,0.0519514815963158,0.309242193173527,1.43723945625803,0.0698325649216077,0.0453686253488165,-0.407533671139074,-0.046346755004891,-0.4075336711264,-0.23713422127135,0.324952848532219,-0.0130962970221051,-0.282168379621514,NA
CNPMF434.250370591,2020,0.863822603242531,3.71658933042996,3.6002045486757,0.112062857305505,4.76073243262883,0.0565493863035088,-0.309135556880883,2.55980268455448,0.0456092218283178,-0.178776410794099,0.954788545647519,0.756651845154029,0.954788545633127,-0.20105510698495,0.0608703257690042,-0.00329388509942508,-0.213361916925037,NA
CNPMF442.250370660,2020,1.36668592648552,0.526535552822389,5.66951398346372,0.14164038973035,-1.08832956747477,-0.0106266503236197,2.4145983056681,-2.22124801736226,0.109096516475693,-0.171563835903466,-0.0174332779765841,0.0130146702352443,-0.0174332779707446,0.176320311892081,0.122354451333971,0.160477212217661,-0.275688419241695,NA
CNPMF443.250370671,2020,-1.1339041115841,-2.95513104593573,-7.26674229609623,-0.011388247614559,-3.06422135932307,-0.00316267264682246,-1.23995835094353,-1.2120116577858,-0.0619424612391287,-0.0248100207353247,2.51346896728769,-0.587746298947029,2.51346896721492,-0.241982490511971,-0.14322290073868,-0.302974880935302,0.0227864300247589,NA
CNPMF448.250370695,2020,0.658622571106243,0.57207918064365,-2.81015460676165,-0.0407725916965403,5.00025982487192,0.0233221906492583,-0.128229704768814,2.47305737448699,-0.0419389596933719,-0.104843190038729,0.0526899037645412,-0.0300077090208878,0.0526899037921735,-0.130445756048271,0.203530597748354,0.371895937941566,-0.27008614913381,NA
CNPMF449.250370696,2020,0.512192522329084,0.754694117390506,-2.66739591791206,-0.0465012615542055,5.10002386988474,0.0218290209201478,-0.0585693314270188,2.43546387373831,-0.0394508251072264,-0.0941475098031444,0.112478509757309,0.0427119782419478,0.112478509781457,-0.128693361737621,0.207282734987567,0.345068724224618,-0.248336249189113,NA
CNPMF462.250370650,2020,-1.59156550729874,-3.85242288147326,-7.31786497360791,-0.0614529391928473,-7.36977902574449,-0.00741420345712197,-2.62318653915072,-3.85278079129169,-0.186617275518406,0.0727727102920371,1.04018293647826,-0.743445582499509,1.04018293645754,-0.0589459955470322,0.0295792575348317,-0.260709648127491,-0.029562372719475,NA
CNPMF463.250370661,2020,-0.970835356135849,-2.48247965871943,-6.80432120570045,-0.00630965655286172,-2.15002972468654,-0.00185287345209047,-1.08074227847803,-1.28322422311562,-0.0475649934664423,-0.0325855042052276,2.4007619979903,-0.536627493902162,2.40076199792481,-0.245115620222417,-0.145829785718028,-0.311072028896885,0.00456067456836238,NA
CNPMF470.250370697,2020,-1.82678240941916,-4.34395671412186,-7.51156211444314,-0.0592796683091686,-9.27750110545758,-0.0765231890050322,-2.10310643466081,-5.79454898588888,-0.0821037035034561,0.243337353025276,-1.33852942223932,-0.955600804300392,-1.33852942223172,0.164230384711587,-0.400085711908816,-0.182924055063831,0.50881648604375,NA
CNPMF471.250370698,2020,0.365311950585126,2.8438695619609,6.30832468734995,0.00428803680483633,2.960114643543,0.0382668462652876,1.41192432928825,3.98639636747907,0.141327669901933,-0.249709730731446,1.21708696096228,0.714675947817618,1.2170869609332,0.0770851114221859,0.04021528208068,-0.0653093635018636,0.0851531009549073,NA
CNPMF512.250370677,2020,0.678589142580934,6.48251945855639,12.5056408242403,0.126534278025061,3.95801733460488,0.0652944920805507,0.462260391222712,4.71464451682581,0.164648853354109,-0.358078750333374,-0.0420236716158418,0.999683539939778,-0.0420236716003868,-0.136663366849207,0.0916671452856174,0.13278570749646,-0.225652108459283,NA
CNPMF618.250370788,2020,-0.563196973963655,-1.49607272698345,2.5206814523143,-0.0842613568229046,-3.70999958870026,0.064907210302579,-1.41226123917885,0.109325116923895,-0.0945376952094398,-0.369923480328647,0.946321803632772,-0.331995369565821,0.946321803610348,-0.0123277695581272,0.23950673637326,-0.0313942296221268,-0.179240516302765,NA
CNPMF620.250370800,2020,0.373519239789398,0.642935782922948,0.731452527441575,0.0649770907004214,1.80188371032494,0.0549542492768935,0.280827330967322,1.34700214070504,0.0778451056551215,0.0252964348353642,-0.404564391813653,0.0264159056683698,-0.404564391801945,-0.235044236340793,0.306410692351418,0.00421882393884764,-0.286798283694964,NA
CNPMF624.250370813,2020,0.0147550852113559,-0.154432060911444,-0.059802297462066,-0.0728408957242014,1.34138283229923,-0.0390346023579641,1.09222250816478,3.9299597383972,0.0856900016564549,0.178135175496364,-1.01778064345525,-0.324555136878883,-1.01778064338853,0.0850567238794322,-0.0421527363038096,0.32849799759555,0.210265627757021,NA
CNPMF625.250370824,2020,0.092865623571298,-1.59604027824787,-2.25698685781303,-0.079982350048592,-1.67014189491374,0.0325525924450523,1.61188185800636,-0.544742483691305,-0.0594011460529937,-0.222497314617791,-0.0599268994390516,-0.421341663451073,-0.0599268994248559,0.692300866257775,-0.0658854449622914,-0.525735603851756,-0.178211262068319,NA
CNPMF626.250370825,2020,-1.7080329932285,-3.93061444679415,-8.09906585580436,-0.140503090894702,-6.70247074313081,-0.0189152553984866,-2.91813330902548,-4.53685217201063,-0.0832728709719529,0.268314701419669,-2.24728987434907,-0.895044054274642,-2.24728987424928,-0.00437428944526373,-0.122541893598729,-0.266223183431526,-0.197207922819115,NA
CNPMF630.250370836,2020,-0.603971345352312,-1.61379327512532,4.53515058411988,0.038009121934722,-3.91961910099805,0.0154195582194516,0.770997387407634,-0.554181692325356,0.19170004509182,-0.158906658469806,0.14051087210414,-0.38636985022866,0.140510872105571,0.341939781481261,-0.0480884489550415,-0.00744841731759869,-0.176298871036636,NA
CNPMF638.250370766,2020,0.0450406977466924,-0.300917284402831,5.63381428698636,0.0980245793881172,-3.59170197509036,0.0285833880879228,0.485684713992068,-0.778262807410775,-0.0232518519426582,-0.00326890402709903,1.21844379251027,0.210974929693538,1.21844379245765,-0.0720480058919585,0.0559384915727527,0.0073356843895251,0.0976481618558094,NA
CNPMF642.250370790,2020,0.141308839477156,2.09251032882118,5.59678044518681,0.0108857579434651,1.99211380109647,-0.0243623756505566,1.7158832474155,0.23862962626856,0.0479923720093737,0.0757674267689366,0.582659442863024,0.37530256669728,0.582659442864503,-0.067452551050359,0.145485941915485,0.232242576238666,-0.108409987796404,NA
CNPMF645.250370802,2020,-0.475800360348179,-2.56296307399894,-7.3162210569381,-0.103928501667759,0.911091156762983,-0.0214529301315577,0.936249099289856,-2.62324563588547,0.0539151393747237,0.240247147679334,-1.62021964562449,-0.751828251988332,-1.62021964554115,0.238796353202103,-0.0748999852619048,-0.246852859822131,0.158545109171973,NA
CNPMF648.250370814,2020,0.56070924811553,2.17176290494767,0.408626370174509,-0.0212054400984082,4.98089070275283,0.0562476357690655,0.823895387238747,2.61239330570635,0.0512672239088906,-0.218294356145877,0.327848428322148,0.478411019364861,0.327848428316066,-0.0564549440315274,-0.005659183940392,-0.191098052143842,0.295608881718498,NA
BGM0652.250437861,2020,-1.17862659218404,-3.21297492752277,-5.10761774551559,-0.131625488987926,-5.65903327887936,-0.00841578394598058,-2.49126308108241,-2.71080935813012,-0.204578578832441,0.199187453060757,-0.524022993010432,-0.713151176086104,-0.524022992978383,-0.119826512332553,0.229560171044714,0.0634975676528746,-0.13243684832984,NA
CNPMF665.250370804,2020,0.282825295830637,1.64573154245024,0.0399695154487522,-0.0286023927038708,4.59788198632392,0.0556529151417557,0.823353644461809,2.46441827361191,0.0401382178371116,-0.224241253215213,0.314109279096722,0.37331329174309,0.314109279091789,-0.0658198016435668,0.000454431665893142,-0.190200023127734,0.256576059801621,NA
CNPMF670.250370829,2020,-0.0465280203044578,-0.0651336746272158,-1.92128196509982,-0.0834720604465993,2.30658980155548,0.0756821442751435,1.1100304029606,2.19354594121002,0.0541610905867992,-0.411874582252049,1.08799753179272,0.106952099877155,1.08799753176126,0.158856825989762,0.00148939875880516,-0.474529472458284,-0.22742332609483,NA
CNPMF677.250370770,2020,-0.303237913237922,-0.526714266108911,4.31579609039165,-0.0330960007949297,-2.92009061257292,0.00424131683510995,-0.178521579958537,-1.86979035265317,0.0607380783970142,-0.118741505367051,-1.57397322530449,-0.272866221258796,-1.57397322526986,0.0776559471108589,0.0317705964530743,-0.275376682519495,-0.0506268763761298,NA
CNPMF682.250370794,2020,1.32333318469684,4.93896847278798,3.4107142436472,-0.04561187287453,7.04270310156399,0.0330845964389471,1.26869738019782,2.9919887527306,-0.0261156257373203,-0.010463712958314,1.24746813833692,1.64379225927921,1.24746813829277,-0.0159959762866216,0.23457259214314,0.371635423212646,-0.118925576432789,NA
CNPMF697.250370819,2020,-0.30340683681669,0.620996781082338,2.7512593874603,-0.090164884965361,1.39195826394147,0.0876156874666596,0.726499801233307,1.98335668911674,-0.015799383377124,-0.393380492733743,0.64003094270635,0.155289107388715,0.640030942694567,0.415093650922608,0.0620134628931175,-0.191678019256649,-0.0775454075351392,NA
CNPMF706.250370843,2020,-2.02542360846746,-3.42502672658754,-7.81235573949129,-0.104240468596183,-6.47853354390153,-0.082199879936834,-2.47406909230772,-3.78514875415498,-0.0825507859928119,0.474112062003087,-1.03308868069757,-0.558455024687928,-1.0330886807377,0.0475235229356578,-0.401632217583957,-0.652204039053614,-0.0215913958794075,NA
CNPMF711.250370772,2020,-0.0618059140109078,-2.17035076124191,5.61159357657974,0.0498022481619525,-6.61122879445653,-0.0335806932340637,0.422105693959438,-3.17180296941651,0.196108530413076,-0.0654779678769244,-0.788686016561454,-0.444944906074043,-0.788686016590099,0.359861247809165,-0.129295993869912,-0.407211728348506,0.145494668089959,NA
CNPMF733.250370821,2020,-1.56044353840935,-2.88321025794426,-7.7868574691236,-0.0274245372994444,-2.25343976232114,-0.0434434507808573,-2.70785527090731,-1.90315731044855,-0.101744241951319,0.365837868656139,-1.05590820758459,-0.674665924873358,-1.05590820759127,-0.125877705781655,-0.120069404947561,0.0794921974844169,-0.0885148585730028,NA
CNPMF776.250370890,2020,-1.47078835675272,-3.9061657750041,-7.66735990070692,-0.0192113801562223,-7.75321055133039,-0.10980556492311,-3.95588005477049,-2.46306447274102,-0.252024667476287,0.439017307820776,-3.26548088814475,-0.966639178687613,-3.26548088810283,-0.323815033177274,-0.00189108083962725,0.333916518504185,0.606218848749107,NA
CNPMF785.250370926,2020,1.13070460572056,0.0756560493554823,4.22291568228394,-0.0310054036267091,-0.700312972306847,0.0264566351351243,0.308347512281269,-0.143983950915912,0.0968639523717934,0.148917956413936,0.121521071263837,-0.0172711691442825,0.121521071286346,0.136080344376209,0.246091202762672,0.323622987879933,-0.216841615771109,NA
CNPMF808.250370903,2020,0.812256568514078,0.99278018715308,4.92568633178715,0.0246052698333281,0.136724839256028,0.0241430866690234,0.92314486452831,-0.145182086926948,0.032852351902995,-0.219818679997594,0.5319059313992,0.139918903956039,0.531905931391969,-0.0709374739118497,0.267455647563093,0.0978831586107211,0.0736359232014313,NA
CNPMF812.250370916,2020,-0.369962008157646,0.416402886902189,2.91456061758109,-0.0936302949111923,0.949112043397155,0.0851011788328483,0.695011296802197,1.78140802480833,-0.0151126139664912,-0.37725852837824,0.592268577018552,0.0997558098764293,0.592268577010023,0.413924386101868,0.0693287877793726,-0.179840175090562,-0.0563351085361662,NA
CNPMF820.250370881,2020,-1.37719639498091,-3.87339075022562,-8.07728510906418,-0.163178929007578,-6.95829363953094,-0.00731633843351361,-1.40118491030046,-4.50052778019568,-0.268328978274143,-0.00745445566820875,-0.0839922667557436,-0.808930746635769,-0.0839922667247508,-0.235585058989243,-0.110091046921906,-0.561044739125249,-0.258510016019069,NA
CNPMF842.250370965,2020,-0.830282528046093,0.560265564445664,-1.87242761416092,-0.00109755741423302,1.70783245976201,-0.0341504167768833,-0.324688037853998,1.11415014228496,0.0806015875811126,0.172124877214667,-1.25822846075691,0.115200185694892,-1.25822846075944,0.417780308948407,-0.391318804333952,-0.190820898541254,0.149821758353529,NA
CNPMF856.250370931,2020,-0.143674088231082,-1.52881344011534,-4.20501377102256,-0.0458381552116893,-0.991264709864651,-0.00595965695886414,-0.649112703739509,-1.19426939239525,-0.0676095746052573,0.0635568634574198,1.19600759436477,-0.310067131559422,1.19600759435002,-0.188587752889374,0.0730497652697333,-0.207975237552296,0.0682480425230546,NA
CNPMF857.250370932,2020,0.222937919188469,1.83623043228662,6.54777272605696,0.0984392242225455,1.44689446583753,0.064620322902868,1.75991482360879,1.96931424491186,0.0675696839335421,-0.281758122504219,1.35728742343296,0.506711618340089,1.35728742340751,0.0128618070794277,0.181406870653971,0.0593308199829127,-0.195904340616301,NA
CNPMF858.250370943,2020,0.312353283004759,3.06867389588779,6.72087245460072,0.00778770362033833,3.01520503396511,0.0419644616098108,1.37256336340401,3.94849625874846,0.139808658015597,-0.271400893104431,1.25904500011422,0.775840682170162,1.25904500008337,0.0935049479847091,0.0435270694329951,-0.071706276296261,0.101375248039367,NA
CNPMF875.250370898,2020,0.340456579624352,0.362149511332543,0.509852641547517,0.0597018537942459,1.55784370481377,0.0546504170900815,0.316395974686532,1.33688227913945,0.0733616283059796,0.028626195058991,-0.410071332194341,-0.0349226107314734,-0.410071332181606,-0.243661203717558,0.314265444771365,-0.00737442420982677,-0.28482910778356,NA
BRA835.250327479,2020,0.418437297321367,0.450769304794323,1.12356417136915,0.0590572133814918,1.33879073036489,0.0551966870085431,0.371525951003462,1.23580099617548,0.0788485049999125,0.0214547482446776,-0.375646861265628,-0.00333184516771649,-0.375646861254941,-0.240884179493045,0.310766697387453,0.00813735372760717,-0.283619970090615,NA
CNPMF879.250370922,2020,-0.685104377652877,-2.73837071310425,-3.16177855944632,-0.0274104547744429,-4.75534929529513,-0.0778283895617466,-0.757046428965188,-2.56396049272997,0.0360001906984584,0.271227676859563,-2.58383855819614,-0.714383160859654,-2.58383855813784,-0.0384558600412872,-0.0945599578528878,0.105144150937579,-0.0448105846176198,NA
CNPMF889.250370958,2020,-1.00589348615678,-3.22819264005061,-10.4385442701142,-0.0280779838777192,-1.64707164177852,-0.0668948124736181,-0.74970959214172,-1.59155254404041,-0.0862979308976673,0.328473277558775,-1.76591019987033,-0.769164104790568,-1.76591019985523,-0.0371328290244381,-0.226085889397538,-0.57798939016828,-0.0388284654941879,NA
CNPMF900.250370912,2020,-0.743982503202178,-2.27162443441744,-4.67619141743807,-0.0112249053391435,-1.89723619148283,0.0649827258208507,-1.07818876419438,-1.31209696984644,-0.0462670571006581,-0.143912877450155,0.663077717051858,-0.381980541789548,0.663077717044716,-0.18836103515379,0.0597520056480254,-0.352811367086366,-0.145581275326877,NA
CNPMF906.250370948,2020,-0.604024790780097,-2.34714035392577,-1.42519042433885,0.0696856497230952,-4.48400435035384,-0.00376451454178032,-1.85519367765303,-1.625858219189,0.0669150448119292,-0.0282385269885309,0.387991655018836,-0.408008932071966,0.387991654988403,-0.129868080907754,0.0326358973706676,0.0485865576502275,0.330800074013199,NA
BGM0914.250437205,2020,-0.438383154587636,2.24192180524102,4.59322990261781,-0.0303223446347307,1.50223066878852,0.027032566188938,1.43330054940844,2.80235659580756,0.300084591188066,0.0719988629786682,-1.12122822232914,0.337092012056842,-1.12122822232965,0.366984967927443,-0.270781060431813,0.104389120319739,0.467789445129303,NA
BGM0919.250437207,2020,-1.48610913765888,-3.8534591382821,-7.68630148213092,-0.0219695573174672,-7.66673416382447,-0.109634241048536,-3.96703006115503,-2.45776014941962,-0.247287774243131,0.437377900633595,-3.29938033501693,-0.974993462929169,-3.29938033497296,-0.320203453470239,-0.00529852407264681,0.3367760965186,0.606518252116586,NA
BGM0943.250437224,2020,-1.76910853140166,-4.53962449997792,-8.58940938206588,-0.0270062329776754,-8.91274928832656,-0.096779132130185,-1.78452572982538,-4.962673883253,-0.165271296917538,0.284774517193679,-3.01256290809694,-1.07643319690766,-3.01256290802825,0.158014264889095,-0.320800652429977,-0.246086368432495,0.391982664879648,NA
BGM0946.250437233,2020,-1.49535362161823,-3.86395233118253,-7.82150661818604,-0.021628679905318,-7.66304209471414,-0.109843721025868,-3.93571077316443,-2.33322091760703,-0.252765124876131,0.441404453535409,-3.29351470089561,-0.957656693218979,-3.29351470085257,-0.318642135566987,-0.0110372313026955,0.329785621457082,0.601895828820067,NA
BGM0947.250437226,2020,0.497183697506692,-0.0231596338816245,4.28884529536355,-0.0135780844616634,-0.911640927183332,0.0507559360575989,-0.341834494491757,0.560152394317559,0.110134319792389,0.0500684401268352,1.07865458218087,0.126862434818695,1.07865458215484,0.326945894051736,0.0108862394444876,0.271996585086025,0.0431277257782918,NA
BGM0948.250437234,2020,-0.973253969368372,-3.88232529714062,-10.816929428934,0.000130610135871015,-4.31145903269191,-0.100241930690651,-2.84826079070426,-4.79718527714475,0.0653703977401111,0.565229969261849,-2.32719745445746,-0.945617524297141,-2.32719745442704,0.0381624306453377,-0.355989977366271,-0.3988182062604,0.33034727793575,NA
BGM0949.250437235,2020,-1.33399296546945,-4.25232077519769,-9.82162971835094,-0.135971595248551,-5.99473022667429,-0.0916314624444127,-1.73288627551793,-3.51951891773519,-0.0554873577310943,0.500661291199092,-2.8570989355351,-1.03058953526334,-2.85709893547404,-0.0170756896744885,-0.344050865715779,-0.377495706484149,0.368390404776359,NA
BRA492.250327471,2020,-0.108395702797706,2.13879302140897,9.01534975520256,0.145468802964664,-1.34207980744678,-0.0533598384186391,0.830134541420329,0.378160905813261,0.109544470479579,0.177498311938235,0.410957476993812,0.664744614576444,0.410957476943579,-0.0859001887771643,-0.0929093664946872,0.19203333919162,0.281627985680459,NA
BGM0961.250437240,2020,-1.92728124987127,-4.55077043568861,-2.3640403554093,-0.022649622413138,-10.9668675253034,-0.07800192936532,-2.26813440899405,-5.21388724832373,-0.0873158026191313,0.273250646352258,-1.55210946362328,-1.01536162139214,-1.55210946361805,0.0628668483056642,-0.115946276127245,0.105048323629365,0.332844291613199,NA
BGM0980.250437263,2020,-2.24428325047544,-4.33318300103461,2.07856308552443,-0.192847066874265,-11.139691431357,-0.068168191186813,-3.7985240467428,-2.70122245050116,-0.0160219277733992,0.371672334311097,-3.14276796342804,-1.01714012858391,-3.14276796335374,0.273986666944298,-0.286442371454403,-0.519051544721322,0.00545692998842757,NA
BGM0981.250437256,2020,-1.81639253825843,-3.52620264868002,-10.6875747878376,-0.00438907024082662,-2.33019345967748,-0.0996167435224723,-0.894486338866103,-1.38276052866018,-0.107163866898813,0.386923213738093,-3.11029094012202,-0.938028389936448,-3.1102909400617,-0.257987616373803,-0.344173107771264,-0.0421023454381146,0.125613729908429,NA
BGM0982.250437264,2020,-1.81854673185829,-3.46409724224782,-10.6508914359349,-0.00590754427932707,-2.268610172516,-0.100093703004842,-0.914903368834449,-1.47775480513325,-0.107431510982766,0.377891889153303,-3.09464352716,-0.93674056989483,-3.09464352710075,-0.262203528650981,-0.343517717382072,-0.0319597970932074,0.134341164587324,NA
BGM0985.250437258,2020,0.322644837000461,5.27092912403797,4.86700022996704,-0.0949287115748646,7.46967524471424,0.0541069615395527,2.52888132397894,4.4190264125512,0.0359064381331047,-0.440471644178862,1.84103028606906,1.61510379440066,1.84103028600577,0.0276598299958453,-0.0456990472738223,0.0472987469678957,-0.258571623763284,NA
BRA707.250327476,2020,1.53406785329725,4.52647412693998,4.53933373398194,0.0109772509290362,6.2315160453363,0.0503629955430014,1.94335415100656,3.53501700344704,-0.0692535168060619,-0.0342524368166445,3.0185477578941,2.00932046282044,3.01854775780181,-0.216390437545238,-0.00291871352781991,0.0232714214744097,0.491061820609969,NA
BGM1029.250437323,2020,0.424879664380329,0.731788297628189,1.05634789611292,0.0618422006436672,1.5718422333415,0.0542223820500452,0.252336142694294,1.30518910692971,0.0727450977190863,0.0282534308474967,-0.394914863961503,0.0363487443421738,-0.394914863950001,-0.243903298098831,0.319264550465545,0.00209632929324622,-0.281261980347993,NA
