"ID_Clone","FRY","HI","N_Roots","Plant.Height","Root.Di","Root.Le","ShY","Stem.D","DMC","Nstem.Plant","StC","StY","pesos"
"BGM1041.250437318",95.0898575356481,239.61201943896,64.0215116755364,5.95737336554221,142.203838348282,117.369182880985,138.757702573029,10.4522026427878,442.055388827435,10.8492718627244,248.202030408315,14.6718070007979,1529.24218656004
"BGM1042.250437326",93.2332176782191,236.439293999918,64.4222087362936,5.91067633317641,141.491530896771,114.796383509219,138.731964811982,10.4886938341806,440.791449323853,10.8695759807009,247.403472556899,14.3441699173261,1518.92263757854
"BGM1043.250437319",81.6279028796336,220.636513327456,55.3691516994433,5.97055706125896,138.886179778598,111.453814166797,129.273890168808,10.6609294956602,445.374174289272,10.0287735459536,250.32840785402,13.2107861627388,1472.82108042964
"BGM1044.250437327",107.627803483274,250.050746826352,68.8549515185348,5.88771391745144,147.707316613177,119.225959928586,158.652759367101,10.5661221582272,435.407701365472,10.894363949777,243.878147867677,15.726008465069,1574.4795954607
"BGM1064.250437871",97.9112130867898,236.869821695009,65.7442987624427,6.08826380139516,145.499172130386,115.261642334011,143.72709787451,10.6102815914796,NA,NA,NA,NA,821.711791276023
"BGM1067.250437339",102.272567210243,248.573437344178,69.4379086286501,6.02506740054593,145.514532875013,117.561316774012,149.297560598247,10.8695039455811,437.932318774951,10.4952983911723,245.352591205039,14.2348639515366,1557.56696709917
"BGM1078.250437341",96.6269034833583,242.789736368601,63.5178356620138,6.29547058467731,145.174964869201,118.087614865416,169.058279682995,10.8974612197522,434.530603858916,10.629388660616,243.326550436242,15.0106075918359,1555.94541728362
"BGM1124.250437879",106.233679145284,256.904893348416,68.6803334307641,6.00357402579008,148.729649098436,117.105773328866,140.024061188801,10.6420947298952,444.603935703236,10.7918169070337,249.852178630331,15.5047941067678,1575.07678364362
"BGM1147.250437872",78.4546534936481,234.743555064391,52.407873406238,5.816290545025,140.118079269813,113.364368606636,101.294412076773,10.3648797382731,415.908121139425,10.2890725231288,230.966460473195,13.64492195459,1407.37268829114
"BGM1225.250437336",104.137371145117,250.26450725087,68.5169019103173,5.93253650247724,148.18775531787,115.947037080405,167.554343817201,10.8083859608771,430.666737334693,11.0112110679789,240.786890728738,16.0850539847972,1569.89873210134
"BGM1253.250494285",99.7838579976736,242.843003610474,65.4679556527701,5.98183610993421,147.943887048435,115.126642989294,153.524774842494,10.5188102338506,441.300919049494,11.093004149731,247.905537564448,15.3973659850613,1556.88759523366
"BGM1272.250437345",101.445219949923,249.621702427729,62.464800558345,5.98204576306779,145.394800030895,114.85966202058,140.176573100146,10.3542951716674,NA,NA,NA,NA,830.299099022353
"BGM1290.250437347",97.6955234405314,241.261810310486,60.5085402347193,5.94715379964286,143.030107600291,113.485989614345,135.989769614538,10.4293620918835,NA,NA,NA,NA,808.348256706437
"BGM1310.250494286",96.6237753499944,234.442405278694,67.7608664742886,5.97827223840651,142.337118624497,116.72625615927,150.782710457499,10.6356912462869,445.779920732649,10.6001046529452,250.648188451804,14.5845260874492,1546.89983575378
"BGM1326.250494256",92.4018755463429,239.029876880796,61.8680560419235,5.76336980466927,143.365140982396,116.184421854158,141.13265114355,10.5054343174313,NA,NA,NA,NA,810.250826571268
"BGM1336.250494249",98.7161641828928,240.480369232978,61.6633357271445,5.85174441641274,146.014271152477,114.654237375498,145.989404128963,10.608144022859,433.583885145462,10.8307139222063,242.721834434209,15.2432719905211,1526.35737573162
"BGM1348.250437351",96.2689395238458,243.05291384892,65.2387036011486,5.84041571806599,146.974150838718,119.217183505367,137.181686249121,10.7001509164595,NA,NA,NA,NA,824.474144201646
"BGM1427.250437881",93.6590713144892,228.108879901726,59.0593094367188,5.80822333168112,142.907779608195,114.517035511877,150.063993936304,10.5577703092114,NA,NA,NA,NA,804.682063350202
"BGM1496.250437376",107.490826986346,258.546866808284,64.8106784028995,5.94875082133172,146.665503267289,116.428945382604,138.849779060275,10.4841730962564,441.874051091556,10.5451475579795,248.112577907032,16.7606015955391,1566.51790197739
"BGM1512.250437874",100.377679129525,244.022666358107,64.3311993868221,5.8369368154256,144.654652308067,117.2416939368,150.190602133536,10.5389676314341,NA,NA,NA,NA,837.194397699718
"BGM1524.250437378",98.1706363798986,242.315031502438,63.7303092012321,6.10268754646185,143.763076603766,118.053645245169,150.675514850584,10.6161633310808,NA,NA,NA,NA,833.42706466063
"BGM1541.250437387",100.421454030322,246.052488759052,61.9663573282708,6.08693784264806,144.790852635196,116.014509785475,142.496698062262,10.4927759487457,NA,NA,NA,NA,828.322074391972
"BGM1544.250494260",96.4759479831813,235.554714267332,60.7217101955177,5.82951635789956,143.591941890781,114.577013142154,142.388023477613,10.5970927104601,NA,NA,NA,NA,809.735960024939
"BGM1546.250437875",95.569548704231,247.057221160483,61.8323414351291,5.87651186504664,145.37020433521,115.141426186338,134.296756362327,10.4056847390473,NA,NA,NA,NA,815.549694787812
"BGM1571.250494261",102.903582264048,244.573096063009,64.2171356993746,5.83354628365311,144.794342493613,117.767101907797,151.90598177398,10.625823599899,NA,NA,NA,NA,842.620610085374
"BGM1573.250581739",93.4128375864697,238.133859283587,62.0494392826011,5.89119390461481,143.498899551044,116.712678365826,143.716974602418,10.6694754395368,NA,NA,NA,NA,814.085358016097
"BGM1574.250437381",105.93267814426,260.443375825749,66.8896740874208,5.99447158737632,146.407326593321,117.120144721901,150.615758260008,10.5210222264412,NA,NA,NA,NA,863.924451446477
"BGM1580.250494269",98.7586224666873,245.235618128533,61.708631357948,5.77774510474414,145.143105405526,116.28013696358,138.524576197434,10.5418610018545,NA,NA,NA,NA,821.970296626306
"BGM1582.250437877",97.5760834666751,254.623975320941,61.4225429335869,5.87952577052456,146.211853215843,114.504668616338,132.877029702178,10.4256565259939,NA,NA,NA,NA,823.52133555208
"BGM1728.250494282",107.268303028275,248.184960310233,67.921935946638,6.06588003341901,143.318798236437,117.528272229661,149.884616960248,10.5309805496929,438.329454275569,10.4700022073305,245.760592073121,15.6814832560736,1560.9452791067
"BGM2084.250437461",120.498883180498,265.637226658665,68.9861898471711,6.03524732208545,149.297452193959,119.55031094761,157.241292891332,10.8360495792999,442.949337063716,10.6694317971134,249.139749112214,18.4300357332463,1619.27120632691
"BGM2234.250581734",115.268797494596,254.491043751916,65.6590749142445,6.12668995125313,147.182657057863,119.116484489471,158.961262041701,10.8114678309939,438.80847809273,10.8345208290364,246.076891053204,17.1168292219835,1590.45419672899
"BRA1394.250327495",99.5906064037437,240.478100631561,70.8403779657292,6.31691342946964,140.697695508609,121.323112022808,161.13988511169,10.6372115787422,NA,NA,NA,NA,851.023902652352
"BRA146.250327457",93.8953494557855,241.520537162924,64.2186412567224,5.9737324360968,143.899566325992,114.466182713188,129.622872162431,10.4646241038025,429.014842149679,10.5147498716778,239.782865162846,14.3788857981969,1497.75284859934
"BRA240.250327461",96.0903664008693,246.168265025755,63.3413052934033,5.98996767740915,145.344334129074,118.177622764526,151.368610498377,10.9209437647244,435.039242298888,10.5952168464895,243.617448609282,14.5549492406443,1541.20827254944
"BRA335.250327464",78.3483807901201,231.446321127368,57.3331660830636,5.90262316157535,140.118406352789,112.462354732265,109.322883453429,10.3480242144098,NA,NA,NA,NA,745.28215991502
"BRA492.250327471",89.7309091186366,242.497108420742,62.3713448235994,5.96415232641922,141.883472000153,113.883645521866,123.757957984741,10.4306278905053,426.12697274697,10.3327696120756,237.618857276152,13.9138813551433,1478.511699077
"BRA707.250327476",100.915321903548,250.151943198477,64.5738499305526,5.97316850561904,146.487539224476,117.735920511364,147.039216307639,10.5081901760159,439.291885133152,10.6793456151727,246.48059309311,15.3783443858569,1555.21531798498
"BRA803.250327477",101.270232186456,242.685413136499,72.5044719547509,6.28051246143599,141.332198284588,121.586584100915,158.332428309502,10.609280234132,432.982630988215,10.6865008647111,242.18065219766,14.7216417021912,1555.17254642106
"BRA835.250327479",96.9823476724734,235.748984280483,66.4863742582876,6.09350860128209,146.180480750545,115.322693630514,145.574104685465,10.5982174243722,435.31894529936,10.9664025819024,243.88090143083,14.8644488028243,1528.01740941834
"BRA847.250327482",111.500684247392,265.616885413478,64.4581056552201,5.9096341296555,148.265211577458,118.772671220884,138.321902427518,10.5256959370819,431.009213489562,10.6473189276092,240.919331842879,16.340034230386,1562.28668909912
"Branquinha405.250437489",98.6779090929469,243.573995599756,65.4012444435687,5.94519991567135,145.276852726518,117.598682438854,144.926086642353,10.6713146964777,434.517044368831,10.6809494370675,243.270889288844,15.5067301692633,1536.04689882015
"BrasileiraUruas106.250437497",96.3805271399865,249.525834080101,63.1450946596714,5.92922193032357,145.361337326552,113.661545892824,126.896809298616,10.3789118716813,441.024503899241,10.5054710537636,247.505220707086,15.3520282977639,1525.66650615761
"BRSCaipira.250437490",101.531815773767,239.723993499102,67.3858809115969,6.17293949499186,144.010050324755,120.171940378833,148.120576456026,10.7238155088632,442.200740093082,10.7560775805577,248.682328231288,14.7477428188138,1554.22790107168
"BRSTapioqueira.250437498",110.692260326922,250.440304540434,69.8112383637858,6.12525739151535,146.093070057797,120.814176730558,163.073419427604,10.8618659953505,444.357362429288,10.977847278624,249.951920649328,16.4161607940455,1599.61488398525
"Cacau.250437491",93.8466574803624,251.557348617225,68.096792205854,5.83561858087205,141.259016415231,114.318111306898,129.41076168869,10.214263288942,420.607182807847,10.8035283611074,233.992136136921,14.0936517500543,1494.03506864
"Cigana.250380422",102.102150068636,245.647531704551,69.3037043531399,6.14746392610135,145.493279116343,119.538934397364,150.966165025571,10.7514597164353,452.709065243468,10.6172463717526,255.305591486038,15.1079575197167,1583.69054892912
"CNPMF1079.250371004",102.782352157836,252.947736207955,69.0255481645864,5.94030256830984,145.236007936433,117.057117142344,145.232789721201,10.5218422923054,439.350680709044,10.7817788788411,246.415498429521,15.3107041196474,1560.60235832802
"CNPMF1081.250371016",94.8345718339462,241.574194138054,66.9826342162381,6.02722636065817,141.429233080579,114.932495949746,150.989156582093,10.5489339256178,NA,NA,NA,NA,827.318446086933
"CNPMF1082.250371017",102.69245225424,250.295729805173,64.7343782736317,5.86833344814713,147.720279492686,115.862365941708,149.635809394078,10.5810235116358,439.663742400636,10.6064358925479,246.724577794479,15.1831896945995,1559.56831790356
"CNPMF1103.250371077",93.3742374872247,241.649030393905,67.7632004849666,5.78581123365179,141.767962196852,115.699007048193,144.830985078131,10.5222482827592,NA,NA,NA,NA,821.392482205682
"CNPMF1105.250371088",97.4702274628896,244.935027479851,64.9908438086379,5.89907577054699,143.6248519335,116.900852751163,144.137306764155,10.5387503624646,NA,10.7270830879983,NA,NA,839.224019421207
"CNPMF1110.250371018",103.8403308683,253.786776558508,67.485915900165,6.02847788999623,145.951471461398,116.986424736273,141.66613968289,10.6653541100234,425.55566272457,10.581510193145,237.342756588772,15.4511921633676,1535.34201287741
"CNPMF1116.250371031",101.797445611637,242.83576046847,65.5942087922586,5.91161460213442,145.101084744031,116.809980547508,153.780420905274,10.7176887117055,452.811527836643,10.8056426960527,255.464129921203,15.3230886770291,1576.95259351395
"CNPMF1119.250371043",103.516010931132,256.625647473684,64.5484297972586,5.8602392182461,146.195602414444,116.4932612465,138.902378143024,10.5029135668988,431.659111060667,10.6628635984708,241.411338163607,15.7850682244573,1542.16286383839
"CNPMF1120.250371054",130.210501912495,269.94706351005,70.6886490534353,6.05743232973713,151.441014970547,120.106786996458,155.357262686186,10.5987642753008,438.838023130683,10.598959192126,246.132092778993,17.8146513644352,1627.79120220045
"CNPMF1123.250371066",103.371445779253,246.944803515746,67.2814888330472,5.97714008572515,144.587484442532,117.22536342638,148.603140656327,10.655125124415,438.263109089831,10.7503300175329,245.773205161377,15.603618015039,1555.0362541472
"CNPMF1126.250371078",99.9862446414078,247.563774534003,64.9929670216368,5.71044815373557,145.909648633488,116.502067948549,141.284587292575,10.5426628886139,433.974433848605,10.9190342805917,242.996719673128,15.14394460721,1535.52653352354
"CNPMF1133.250371020",82.4946047911358,229.983852378564,57.8658240543429,5.90088668792041,139.378804549404,113.24911607781,124.874016764395,10.4034643048439,422.976505595377,10.382042204384,235.384698976695,13.4232536862745,1446.31707007115
"CNPMF1134.250371021",91.6325856319087,255.372808659227,66.2874438306014,5.83678242831363,142.684013194691,115.219060975912,110.77500075732,10.116441688443,440.234874875008,10.5714062801516,247.196069867058,14.728470061848,1510.65495825048
"CNPMF1142.250371069",83.3159508426691,231.222628306596,57.821578541572,5.85957931667011,141.171210254322,113.228274031911,121.342401628961,10.4946404313955,440.879978427648,10.3342912979019,247.497611052199,13.9157470908048,1477.08389122265
"CNPMF1143.250371080",76.4490837704782,220.689854465321,56.8151517284047,5.93280519838962,140.271849968793,109.690040575369,110.633447820205,10.2064193007712,399.204906954021,10.5383184088551,219.908824260985,12.5341903566333,1372.87489280823
"CNPMF115.250370276",96.5406584757682,247.259878655442,67.5378782377917,6.08774623128522,143.267343610258,117.087458294394,144.434036752058,10.531254758062,NA,NA,NA,NA,832.74625501506
"CNPMF1153.250380444",97.6599250861209,241.024718534087,67.1612585747611,5.95454167420334,143.811908171022,116.695085368518,148.954198179225,10.6050195946478,454.685631158238,10.6037230549279,256.35818625748,14.892231483416,1568.40642713665
"CNPMF1159.250371035",78.9838633127284,222.087183947524,55.476568440664,5.91891031288904,140.069938196598,111.322065377756,129.161593891216,10.5458939581051,419.028234406501,10.2265621075375,232.875539653171,13.0301229820651,1428.72647658676
"CNPMF116.250370277",100.387356439666,244.732460002354,66.8994731649772,6.10924703687664,145.829966229737,119.798139420653,159.436833563493,10.874625264058,449.316045834057,10.7501436807518,253.036704736391,14.6859857692949,1581.85698114231
"CNPMF1163.250371059",111.582470382289,261.823883677657,68.772795587522,6.13740826010064,151.201512915298,121.084101152089,151.429766709304,10.546935708302,440.059258072417,11.075098516186,247.200279674568,16.6427393238598,1597.55624997959
"CNPMF1164.250371070",81.2372286845241,232.410912494019,54.641753438414,5.74928564741008,140.56798822521,113.024887560539,107.186395548203,10.3276139881525,403.407313922853,10.2803316998745,222.603517545455,12.9621318912669,1394.39936064592
"CNPMF1167.250371082",100.989817100105,246.716348703698,66.9008089181184,6.02747879279872,144.031263097031,116.471429137151,140.28255253485,10.5187683257039,443.890365290366,10.8223631646398,249.360103310979,15.5720994591273,1551.58339783457
"CNPMF1168.250371083",87.9542592017615,239.646770792042,61.791492489626,5.90905110421422,141.953912541951,113.354159671632,127.54267242141,10.372535260998,424.639166939922,10.5779014950356,236.611396080663,13.9398645706411,1474.2931825699
"CNPMF1177.250371013",81.1612108636434,237.558401728149,55.7019107244937,5.73424593892198,141.331136703026,113.278399295284,112.452341104637,10.4261895790953,413.915387412415,10.1170270816913,229.698895305484,13.6867722451696,1425.06191798201
"CNPMF1185.250371049",101.766063324828,248.12829464642,60.0821191191663,5.88767709270125,143.423355872585,114.495092818561,133.440239213398,10.7203177365944,440.240106849723,10.1124692464538,246.985485142283,15.8852628731231,1531.16648393584
"CNPMF1190.250371073",93.7842719798893,241.419731052949,63.286186934467,6.22532996301094,143.117748267405,115.017708984617,136.895823952816,10.6731836201781,434.217251184991,10.1577251082348,242.905354662304,15.1388198227813,1512.83913553364
"CNPMF1191.250371084",98.0747352796318,244.54535102864,64.4715422001602,6.20109560889289,144.49912474216,115.813273389497,137.534145268897,10.7256744024478,432.634475319521,10.1269234719881,241.935050270812,15.5169284215167,1522.07831940417
"CNPMF1196.250371014",100.218152021618,248.946786686814,65.7527146857542,6.05722435346785,144.643469336498,115.357857988635,143.286027299712,10.5387450631611,435.54046143916,10.6062227359871,244.034897948193,14.8673935216036,1539.8499530806
"CNPMF1200.250371027",90.9876137268215,219.53778013644,60.3534447678394,6.25743615439223,142.517294306266,119.024401154441,159.860418863473,10.9749754839646,444.250266225313,10.5148348744816,249.684215433107,14.2897279191453,1528.25240904568
"CNPMF1217.250371086",99.3771455940476,248.823916806766,64.1996720140627,5.85950723180282,147.342019776311,117.747117818526,145.646593372942,10.4711954650201,NA,NA,NA,NA,839.467168079478
"CNPMF124.250370324",107.634774235921,252.308393293259,68.536696406574,5.96775180868911,146.571297266316,118.577734304628,147.477850108495,10.6738678045896,441.281606022022,10.7736065205603,247.720963036889,16.2224890125461,1573.74702982049
"CNPMF1243.250372056",111.111624136032,255.111126798177,67.1407605770911,6.01741826479994,146.448131899104,117.352714688504,152.675865155716,10.6059625907308,446.168020270975,10.6744901169438,251.273124074213,16.5069397015964,1591.08617827388
"CNPMF1245.250372057",97.241870695668,245.278276641867,64.3024300967104,5.85024171896727,147.587136468877,118.309878913584,140.063273457885,10.8344859843978,440.547346191015,10.7733039960717,247.297188638795,14.7555893518486,1542.84102215569
"CNPMF1248.250372068",98.0377548369127,243.143806541698,65.7926545045233,5.97951932974885,145.85992474466,116.948335305573,138.453538797799,10.7164029960411,431.391521999351,10.9019480611037,241.362229138189,15.2171619646005,1523.8047982202
"CNPMF1259.250372022",85.2813598840656,235.414950293614,59.6384828427756,5.74742713464361,139.167626477957,111.026890525576,131.754532720415,10.4561299085933,415.722196724428,10.8214702595198,230.921605708676,14.0146232915666,1449.96729577183
"CNPMF1265.250372046",101.242001739003,248.257302126183,65.6208921582017,5.78958230319488,148.158839944974,116.778572363415,137.110001246027,10.7838183063672,446.420132784054,10.7614395464912,251.184856103332,15.7103499375817,1557.81778855882
"CNPMF1267.250372047",97.6058781922488,236.336097661176,65.3952828475784,6.11777855379639,142.863391064723,119.366036173937,149.031846519105,10.6477211793733,435.674452242878,10.7523329187686,244.208184004275,15.8913586652712,1533.89036002313
"CNPMF1274.250372082",100.16376540896,247.269615144686,62.6669866024476,5.99893203558107,143.611127197321,114.457847213795,137.052244978052,10.3605888755756,NA,NA,NA,NA,821.581107456418
"CNPMF1282.250372024",97.3356458969573,235.763601814598,66.3358627128924,6.0667745281528,145.555468470143,115.167996754055,147.530705617752,10.6097187500338,433.115451084792,10.9017117293709,242.435240712892,14.8458927468315,1525.66407081847
"CNPMF1283.250372025",95.275172191559,237.665676780129,60.2889263170484,5.69347186044388,142.668540952813,113.154283276225,146.57227149882,10.3807056307729,NA,NA,NA,NA,811.69904850781
"CNPMF1288.250372060",85.0311982789651,240.771404302752,57.3888466268437,5.89108896897891,141.371943217606,109.952445492749,111.817319421732,10.28719987115,NA,NA,NA,NA,762.511446180776
"CNPMF1297.250372097",108.209105700914,259.101678479545,68.9772423243884,6.1085591718433,148.700711621203,119.213484616732,155.650980268981,10.6970131741015,NA,NA,NA,NA,876.658775357708
